item_name,candidate_buddy_url,generated_buddy_slug,extraction_status,recipe_type,http_status,ingredient_count,used_in_count,cooking_level,base_time,flags,notes
Rope,https://buddy.farm/i/rope/,rope,recipe_found,craft,200,1,5,,,,
Rosalie Bobblehead,https://buddy.farm/i/rosalie-bobblehead/,rosalie-bobblehead,no_recipe,,200,0,0,,,,
Rosalie's Beach Tote,https://buddy.farm/i/rosalie-s-beach-tote/,rosalie-s-beach-tote,no_recipe,,200,0,0,,,,
Rosalie's Bone Broth,https://buddy.farm/i/rosalie-s-bone-broth/,rosalie-s-bone-broth,no_recipe,,200,0,0,,,,
Rosalie's Concord Grape Pie,https://buddy.farm/i/rosalie-s-concord-grape-pie/,rosalie-s-concord-grape-pie,no_recipe,,200,0,0,,,,
Rosalie's Red Berry Pie,https://buddy.farm/i/rosalie-s-red-berry-pie/,rosalie-s-red-berry-pie,no_recipe,,200,0,0,,,,
Rubber Duckie,https://buddy.farm/i/rubber-duckie/,rubber-duckie,no_recipe,,200,0,0,,,,
Ruby,https://buddy.farm/i/ruby/,ruby,recipe_found,craft,200,2,4,,,,
Ruby Coral,https://buddy.farm/i/ruby-coral/,ruby-coral,no_recipe,,200,0,0,,,,
Ruby Fish,https://buddy.farm/i/ruby-fish/,ruby-fish,no_recipe,,200,0,0,,,,
Ruby Ring,https://buddy.farm/i/ruby-ring/,ruby-ring,recipe_found,craft,200,3,0,,,,
Ruby Scorpion,https://buddy.farm/i/ruby-scorpion/,ruby-scorpion,no_recipe,,200,0,0,,,,
Rucksack,https://buddy.farm/i/rucksack/,rucksack,recipe_found,craft,200,10,0,,,,
Rudolph,https://buddy.farm/i/rudolph/,rudolph,no_recipe,,200,0,0,,,,
Rudolph Buddy Doll,https://buddy.farm/i/rudolph-buddy-doll/,rudolph-buddy-doll,no_recipe,,200,0,0,,,,
Rune Dice,https://buddy.farm/i/rune-dice/,rune-dice,no_recipe,,200,0,0,,,,
Rune Shard,https://buddy.farm/i/rune-shard/,rune-shard,no_recipe,,200,0,0,,,,
Runecorn,https://buddy.farm/i/runecorn/,runecorn,no_recipe,,200,0,0,,,,
Runecube,https://buddy.farm/i/runecube/,runecube,no_recipe,,200,0,0,,,,
Runestone 01,https://buddy.farm/i/runestone-01/,runestone-01,no_recipe,,200,0,1,,,,
Runestone 02,https://buddy.farm/i/runestone-02/,runestone-02,no_recipe,,200,0,1,,,,
Runestone 03,https://buddy.farm/i/runestone-03/,runestone-03,no_recipe,,200,0,1,,,,
Runestone 04,https://buddy.farm/i/runestone-04/,runestone-04,no_recipe,,200,0,1,,,,
Runestone 05,https://buddy.farm/i/runestone-05/,runestone-05,no_recipe,,200,0,1,,,,
Runestone 06,https://buddy.farm/i/runestone-06/,runestone-06,no_recipe,,200,0,1,,,,
Runestone 07,https://buddy.farm/i/runestone-07/,runestone-07,no_recipe,,200,0,1,,,,
Runestone 08,https://buddy.farm/i/runestone-08/,runestone-08,no_recipe,,200,0,1,,,,
Runestone 09,https://buddy.farm/i/runestone-09/,runestone-09,no_recipe,,200,0,1,,,,
Runestone 10,https://buddy.farm/i/runestone-10/,runestone-10,no_recipe,,200,0,1,,,,
Runestone 11,https://buddy.farm/i/runestone-11/,runestone-11,no_recipe,,200,0,1,,,,
Runestone 12,https://buddy.farm/i/runestone-12/,runestone-12,no_recipe,,200,0,1,,,,
Runestone 13,https://buddy.farm/i/runestone-13/,runestone-13,no_recipe,,200,0,1,,,,
Runestone 14,https://buddy.farm/i/runestone-14/,runestone-14,no_recipe,,200,0,1,,,,
Runestone 15,https://buddy.farm/i/runestone-15/,runestone-15,no_recipe,,200,0,1,,,,
Runestone 16,https://buddy.farm/i/runestone-16/,runestone-16,no_recipe,,200,0,1,,,,
Runestone 17,https://buddy.farm/i/runestone-17/,runestone-17,no_recipe,,200,0,2,,,,
Runestone 18,https://buddy.farm/i/runestone-18/,runestone-18,no_recipe,,200,0,1,,,,
Runestone 19,https://buddy.farm/i/runestone-19/,runestone-19,no_recipe,,200,0,1,,,,
Runestone 20,https://buddy.farm/i/runestone-20/,runestone-20,no_recipe,,200,0,1,,,,
Runestone 23,https://buddy.farm/i/runestone-23/,runestone-23,no_recipe,,200,0,0,,,,
Runestone 27,https://buddy.farm/i/runestone-27/,runestone-27,no_recipe,,200,0,0,,,,
Runestone Necklace,https://buddy.farm/i/runestone-necklace/,runestone-necklace,no_recipe,,200,0,0,,,,
Safety Goggles,https://buddy.farm/i/safety-goggles/,safety-goggles,no_recipe,,200,0,0,,,,
Safety Mask,https://buddy.farm/i/safety-mask/,safety-mask,no_recipe,,200,0,0,,,,
Safety Pin,https://buddy.farm/i/safety-pin/,safety-pin,no_recipe,,200,0,0,,,,
Sail Cloth,https://buddy.farm/i/sail-cloth/,sail-cloth,recipe_found,craft,200,2,1,,,,
Salt,https://buddy.farm/i/salt/,salt,recipe_found,craft,200,2,1,,,,
Salt Rock,https://buddy.farm/i/salt-rock/,salt-rock,no_recipe,,200,0,1,,,,
Sand,https://buddy.farm/i/sand/,sand,recipe_found,craft,200,2,5,,,,
Sand Castle Bucket,https://buddy.farm/i/sand-castle-bucket/,sand-castle-bucket,no_recipe,,200,0,0,,,,
Sand Dollar,https://buddy.farm/i/sand-dollar/,sand-dollar,no_recipe,,200,0,0,,,,
Sand Shovel,https://buddy.farm/i/sand-shovel/,sand-shovel,no_recipe,,200,0,0,,,,
Sandstone,https://buddy.farm/i/sandstone/,sandstone,no_recipe,,200,0,2,,,,
Santa Bobblehead,https://buddy.farm/i/santa-bobblehead/,santa-bobblehead,no_recipe,,200,0,0,,,,
Santa Buddy Doll,https://buddy.farm/i/santa-buddy-doll/,santa-buddy-doll,no_recipe,,200,0,0,,,,
Santa Hat,https://buddy.farm/i/santa-hat/,santa-hat,no_recipe,,200,0,0,,,,
Santa's Travel Belt,https://buddy.farm/i/santa-s-travel-belt/,santa-s-travel-belt,no_recipe,,200,0,0,,,,
Sappy Christmas Card,https://buddy.farm/i/sappy-christmas-card/,sappy-christmas-card,no_recipe,,200,0,0,,,,
School Buddy Doll,https://buddy.farm/i/school-buddy-doll/,school-buddy-doll,no_recipe,,200,0,0,,,,
Schoolbook,https://buddy.farm/i/schoolbook/,schoolbook,no_recipe,,200,0,0,,,,
Scissors,https://buddy.farm/i/scissors/,scissors,recipe_found,craft,200,5,1,,,,
Scrap Cloth,https://buddy.farm/i/scrap-cloth/,scrap-cloth,no_recipe,,200,0,1,,,,
Scrap Metal,https://buddy.farm/i/scrap-metal/,scrap-metal,no_recipe,,200,0,4,,,,
Scrap Wire,https://buddy.farm/i/scrap-wire/,scrap-wire,no_recipe,,200,0,3,,,,
Scythe of Dewstar,https://buddy.farm/i/scythe-of-dewstar/,scythe-of-dewstar,no_recipe,,200,0,0,,,,
Sea Catfish,https://buddy.farm/i/sea-catfish/,sea-catfish,no_recipe,,200,0,0,,,,
Sea Crest,https://buddy.farm/i/sea-crest/,sea-crest,no_recipe,,200,0,0,,,,
Sea Dragon,https://buddy.farm/i/sea-dragon/,sea-dragon,no_recipe,,200,0,0,,,,
Sea Pincher Special,https://buddy.farm/i/sea-pincher-special/,sea-pincher-special,recipe_found,cooking,200,8,0,30,6h,,
Sea Turtle,https://buddy.farm/i/sea-turtle/,sea-turtle,no_recipe,,200,0,0,,,,
Sea Urchin,https://buddy.farm/i/sea-urchin/,sea-urchin,no_recipe,,200,0,0,,,,
Seahorse,https://buddy.farm/i/seahorse/,seahorse,no_recipe,,200,0,0,,,,
Sealed Letter,https://buddy.farm/i/sealed-letter/,sealed-letter,no_recipe,,200,0,0,,,,
Seashell Necklace,https://buddy.farm/i/seashell-necklace/,seashell-necklace,recipe_found,craft,200,8,0,,,,
Seaweed,https://buddy.farm/i/seaweed/,seaweed,no_recipe,,200,0,0,,,,
Seeing Stone,https://buddy.farm/i/seeing-stone/,seeing-stone,no_recipe,,200,0,1,,,,
Seeker,https://buddy.farm/i/seeker/,seeker,no_recipe,,200,0,0,,,,
Serpent Eel,https://buddy.farm/i/serpent-eel/,serpent-eel,no_recipe,,200,0,0,,,,
Serpent of Trym,https://buddy.farm/i/serpent-of-trym/,serpent-of-trym,no_recipe,,200,0,0,,,,
Sewing Needle,https://buddy.farm/i/sewing-needle/,sewing-needle,recipe_found,craft,200,3,11,,,,
Shadow Bloom,https://buddy.farm/i/shadow-bloom/,shadow-bloom,no_recipe,,200,0,1,,,,
Shamrock Milk,https://buddy.farm/i/shamrock-milk/,shamrock-milk,recipe_found,craft,200,4,0,,,,
Shark Jaws,https://buddy.farm/i/shark-jaws/,shark-jaws,no_recipe,,200,0,0,,,,
Shark Tooth,https://buddy.farm/i/shark-tooth/,shark-tooth,no_recipe,,200,0,0,,,,
Shillelagh,https://buddy.farm/i/shillelagh/,shillelagh,no_recipe,,200,0,0,,,,
Shimmer Quartz,https://buddy.farm/i/shimmer-quartz/,shimmer-quartz,no_recipe,,200,0,2,,,,
Shimmer Ring,https://buddy.farm/i/shimmer-ring/,shimmer-ring,recipe_found,craft,200,3,0,,,,
Shimmer Stone,https://buddy.farm/i/shimmer-stone/,shimmer-stone,recipe_found,craft,200,1,1,,,,
Shimmer Topaz,https://buddy.farm/i/shimmer-topaz/,shimmer-topaz,recipe_found,craft,200,1,1,,,,
Shinefish,https://buddy.farm/i/shinefish/,shinefish,no_recipe,,200,0,0,,,,
Shiny Beetle,https://buddy.farm/i/shiny-beetle/,shiny-beetle,no_recipe,,200,0,0,,,,
Shiny Present,https://buddy.farm/i/shiny-present/,shiny-present,no_recipe,,200,0,0,,,,
Ship in a Bottle,https://buddy.farm/i/ship-in-a-bottle/,ship-in-a-bottle,recipe_found,craft,200,5,0,,,,
Ship Mast,https://buddy.farm/i/ship-mast/,ship-mast,recipe_found,craft,200,11,0,,,,
Ship Wheel,https://buddy.farm/i/ship-wheel/,ship-wheel,no_recipe,,200,0,0,,,,
Shovel,https://buddy.farm/i/shovel/,shovel,recipe_found,craft,200,4,0,,,,
Shrimp,https://buddy.farm/i/shrimp/,shrimp,no_recipe,,200,0,0,,,,
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,shrimp-a-plenty,recipe_found,cooking,200,9,0,35,2h,,
Silk,https://buddy.farm/i/silk/,silk,recipe_found,craft,200,3,7,,,,
Sinkroot,https://buddy.farm/i/sinkroot/,sinkroot,no_recipe,,200,0,0,,,,
Skeleton Key,https://buddy.farm/i/skeleton-key/,skeleton-key,no_recipe,,200,0,0,,,,
Skipjack,https://buddy.farm/i/skipjack/,skipjack,no_recipe,,200,0,0,,,,
Skull Coin,https://buddy.farm/i/skull-coin/,skull-coin,no_recipe,,200,0,0,,,,
Skull-in-the-box,https://buddy.farm/i/skull-in-the-box/,skull-in-the-box,no_recipe,,200,0,0,,,,
Slime Bucket,https://buddy.farm/i/slime-bucket/,slime-bucket,no_recipe,,200,0,0,,,,
Slime Buddy Doll,https://buddy.farm/i/slime-buddy-doll/,slime-buddy-doll,no_recipe,,200,0,0,,,,
Slime Egg Shell,https://buddy.farm/i/slime-egg-shell/,slime-egg-shell,no_recipe,,200,0,0,,,,
Slimeback,https://buddy.farm/i/slimeback/,slimeback,no_recipe,,200,0,0,,,,
Slimestone,https://buddy.farm/i/slimestone/,slimestone,no_recipe,,200,0,1,,,,
Sling Blade,https://buddy.farm/i/sling-blade/,sling-blade,no_recipe,,200,0,0,,,,
Slobster,https://buddy.farm/i/slobster/,slobster,no_recipe,,200,0,0,,,,
Small Bolt,https://buddy.farm/i/small-bolt/,small-bolt,no_recipe,,200,0,5,,,,
Small Chest 01,https://buddy.farm/i/small-chest-01/,small-chest-01,no_recipe,,200,0,0,,,,
Small Chest 02,https://buddy.farm/i/small-chest-02/,small-chest-02,no_recipe,,200,0,0,,,,
Small Flute,https://buddy.farm/i/small-flute/,small-flute,no_recipe,,200,0,0,,,,
Small Gear,https://buddy.farm/i/small-gear/,small-gear,no_recipe,,200,0,4,,,,
Small Key,https://buddy.farm/i/small-key/,small-key,no_recipe,,200,0,0,,,,
Small Prawn,https://buddy.farm/i/small-prawn/,small-prawn,no_recipe,,200,0,0,,,,
Small Screw,https://buddy.farm/i/small-screw/,small-screw,no_recipe,,200,0,4,,,,
Small Spring,https://buddy.farm/i/small-spring/,small-spring,no_recipe,,200,0,3,,,,
Smart Buddy Doll,https://buddy.farm/i/smart-buddy-doll/,smart-buddy-doll,no_recipe,,200,0,0,,,,
Snail,https://buddy.farm/i/snail/,snail,no_recipe,,200,0,0,,,,
Snow Globe,https://buddy.farm/i/snow-globe/,snow-globe,no_recipe,,200,0,0,,,,
Snow Shoes,https://buddy.farm/i/snow-shoes/,snow-shoes,recipe_found,craft,200,5,0,,,,
Snowball,https://buddy.farm/i/snowball/,snowball,no_recipe,,200,0,0,,,,
Snowball Cup,https://buddy.farm/i/snowball-cup/,snowball-cup,no_recipe,,200,0,0,,,,
Snowflakes,https://buddy.farm/i/snowflakes/,snowflakes,no_recipe,,200,0,0,,,,
Snowman,https://buddy.farm/i/snowman/,snowman,no_recipe,,200,0,0,,,,
Snowman Buddy Doll,https://buddy.farm/i/snowman-buddy-doll/,snowman-buddy-doll,no_recipe,,200,0,0,,,,
Soap,https://buddy.farm/i/soap/,soap,no_recipe,,200,0,0,,,,
Sol Orb,https://buddy.farm/i/sol-orb/,sol-orb,no_recipe,,200,0,0,,,,
Sombrero,https://buddy.farm/i/sombrero/,sombrero,no_recipe,,200,0,0,,,,
Sour Root,https://buddy.farm/i/sour-root/,sour-root,no_recipe,,200,0,1,,,,
Spades,https://buddy.farm/i/spades/,spades,no_recipe,,200,0,0,,,,
Speckled Grouper,https://buddy.farm/i/speckled-grouper/,speckled-grouper,no_recipe,,200,0,0,,,,
Spectacles,https://buddy.farm/i/spectacles/,spectacles,no_recipe,,200,0,0,,,,
Spider,https://buddy.farm/i/spider/,spider,no_recipe,,200,0,1,,,,
Spiked Shell,https://buddy.farm/i/spiked-shell/,spiked-shell,no_recipe,,200,0,1,,,,
Spiky Bracelet,https://buddy.farm/i/spiky-bracelet/,spiky-bracelet,recipe_found,craft,200,5,0,,,,
Spiral Shell,https://buddy.farm/i/spiral-shell/,spiral-shell,no_recipe,,200,0,0,,,,
Splatfish,https://buddy.farm/i/splatfish/,splatfish,no_recipe,,200,0,0,,,,
Sponge,https://buddy.farm/i/sponge/,sponge,no_recipe,,200,0,0,,,,
Spooky Cookies,https://buddy.farm/i/spooky-cookies/,spooky-cookies,no_recipe,,200,0,0,,,,
Spooky Doll,https://buddy.farm/i/spooky-doll/,spooky-doll,no_recipe,,200,0,0,,,,
Spooky Pie,https://buddy.farm/i/spooky-pie/,spooky-pie,no_recipe,,200,0,0,,,,
Spooky Scarecrow,https://buddy.farm/i/spooky-scarecrow/,spooky-scarecrow,no_recipe,,200,0,0,,,,
Spooky Slime,https://buddy.farm/i/spooky-slime/,spooky-slime,no_recipe,,200,0,0,,,,
Spool of Copper,https://buddy.farm/i/spool-of-copper/,spool-of-copper,recipe_found,craft,200,2,2,,,,
Spoon,https://buddy.farm/i/spoon/,spoon,recipe_found,craft,200,3,0,,,,
Sporefly,https://buddy.farm/i/sporefly/,sporefly,no_recipe,,200,0,0,,,,
Spring Bangle,https://buddy.farm/i/spring-bangle/,spring-bangle,no_recipe,,200,0,0,,,,
Spring Basket 01,https://buddy.farm/i/spring-basket-01/,spring-basket-01,no_recipe,,200,0,0,,,,
Spring Basket 02,https://buddy.farm/i/spring-basket-02/,spring-basket-02,no_recipe,,200,0,0,,,,
Spring Basket 03,https://buddy.farm/i/spring-basket-03/,spring-basket-03,no_recipe,,200,0,0,,,,
Spring Seeds,https://buddy.farm/i/spring-seeds/,spring-seeds,no_recipe,,200,0,0,,,,
Square Key,https://buddy.farm/i/square-key/,square-key,no_recipe,,200,0,0,,,,
Stack of Cards,https://buddy.farm/i/stack-of-cards/,stack-of-cards,no_recipe,,200,0,0,,,,
Star,https://buddy.farm/i/star/,star,no_recipe,,200,0,0,,,,
Star Bobblehead,https://buddy.farm/i/star-bobblehead/,star-bobblehead,no_recipe,,200,0,0,,,,
Star's Treasure Map,https://buddy.farm/i/star-s-treasure-map/,star-s-treasure-map,no_recipe,,200,0,0,,,,
Starfish,https://buddy.farm/i/starfish/,starfish,no_recipe,,200,0,0,,,,
Steak,https://buddy.farm/i/steak/,steak,no_recipe,,200,0,0,,,,
Steak Kabob,https://buddy.farm/i/steak-kabob/,steak-kabob,no_recipe,,200,0,0,,,,
Steel,https://buddy.farm/i/steel/,steel,recipe_found,craft,200,3,27,,,,
Steel Buckle,https://buddy.farm/i/steel-buckle/,steel-buckle,recipe_found,craft,200,3,4,,,,
Steel Pickaxe,https://buddy.farm/i/steel-pickaxe/,steel-pickaxe,recipe_found,craft,200,4,0,,,,
Steel Plate,https://buddy.farm/i/steel-plate/,steel-plate,recipe_found,craft,200,3,5,,,,
Steel Soap Belt,https://buddy.farm/i/steel-soap-belt/,steel-soap-belt,no_recipe,,200,0,0,,,,
Steel Vise,https://buddy.farm/i/steel-vise/,steel-vise,recipe_found,craft,200,6,1,,,,
Steel Wire,https://buddy.farm/i/steel-wire/,steel-wire,recipe_found,craft,200,3,13,,,,
Step Ladder,https://buddy.farm/i/step-ladder/,step-ladder,recipe_found,craft,200,3,0,,,,
Stingray,https://buddy.farm/i/stingray/,stingray,no_recipe,,200,0,0,,,,
Stone,https://buddy.farm/i/stone/,stone,no_recipe,,200,0,19,,,,
Stone Fragment,https://buddy.farm/i/stone-fragment/,stone-fragment,no_recipe,,200,0,0,,,,
Stone Jelly,https://buddy.farm/i/stone-jelly/,stone-jelly,no_recipe,,200,0,0,,,,
Stone Key,https://buddy.farm/i/stone-key/,stone-key,no_recipe,,200,0,0,,,,
Stone Shell,https://buddy.farm/i/stone-shell/,stone-shell,no_recipe,,200,0,1,,,,
Stones of Gallodor,https://buddy.farm/i/stones-of-gallodor/,stones-of-gallodor,no_recipe,,200,0,0,,,,
Strange Gem,https://buddy.farm/i/strange-gem/,strange-gem,no_recipe,,200,0,0,,,,
Strange Key 01,https://buddy.farm/i/strange-key-01/,strange-key-01,no_recipe,,200,0,0,,,,
Strange Letter,https://buddy.farm/i/strange-letter/,strange-letter,no_recipe,,200,0,0,,,,
Strange Mushroom,https://buddy.farm/i/strange-mushroom/,strange-mushroom,no_recipe,,200,0,0,,,,
Strange Ring,https://buddy.farm/i/strange-ring/,strange-ring,no_recipe,,200,0,0,,,,
Strange Temple Necklace,https://buddy.farm/i/strange-temple-necklace/,strange-temple-necklace,no_recipe,,200,0,0,,,,
Straw,https://buddy.farm/i/straw/,straw,no_recipe,,200,0,4,,,,
Strawberry Good Goods,https://buddy.farm/i/strawberry-good-goods/,strawberry-good-goods,no_recipe,,200,0,0,,,,
Striped Feather,https://buddy.farm/i/striped-feather/,striped-feather,no_recipe,,200,0,2,,,,
Strong Paste,https://buddy.farm/i/strong-paste/,strong-paste,recipe_found,craft,200,3,7,,,,
Sturdy Bow,https://buddy.farm/i/sturdy-bow/,sturdy-bow,recipe_found,craft,200,5,0,,,,
Sturdy Box,https://buddy.farm/i/sturdy-box/,sturdy-box,recipe_found,craft,200,3,0,,,,
Sturdy Pickaxe,https://buddy.farm/i/sturdy-pickaxe/,sturdy-pickaxe,recipe_found,craft,200,4,0,,,,
Sturdy Saw,https://buddy.farm/i/sturdy-saw/,sturdy-saw,no_recipe,,200,0,0,,,,
Sturdy Shield,https://buddy.farm/i/sturdy-shield/,sturdy-shield,recipe_found,craft,200,3,1,,,,
Sturdy Sword,https://buddy.farm/i/sturdy-sword/,sturdy-sword,recipe_found,craft,200,4,1,,,,
Sugar Cane,https://buddy.farm/i/sugar-cane/,sugar-cane,no_recipe,,200,0,0,,,,
Sugar Cane Seeds,https://buddy.farm/i/sugar-cane-seeds/,sugar-cane-seeds,no_recipe,,200,0,0,,,,
Sugar Cube,https://buddy.farm/i/sugar-cube/,sugar-cube,recipe_found,craft,200,3,0,,,,
Summer Basket,https://buddy.farm/i/summer-basket/,summer-basket,no_recipe,,200,0,0,,,,
Sun Shades,https://buddy.farm/i/sun-shades/,sun-shades,no_recipe,,200,0,0,,,,
Sunfish,https://buddy.farm/i/sunfish/,sunfish,no_recipe,,200,0,0,,,,
Sunflower,https://buddy.farm/i/sunflower/,sunflower,no_recipe,,200,0,1,,,,
Sunflower Oil,https://buddy.farm/i/sunflower-oil/,sunflower-oil,recipe_found,craft,200,3,0,,,,
Sunflower Seeds,https://buddy.farm/i/sunflower-seeds/,sunflower-seeds,no_recipe,,200,0,0,,,,
Sunscreen,https://buddy.farm/i/sunscreen/,sunscreen,no_recipe,,200,0,0,,,,
Sunstone,https://buddy.farm/i/sunstone/,sunstone,no_recipe,,200,0,0,,,,
Supply Bag 01,https://buddy.farm/i/supply-bag-01/,supply-bag-01,no_recipe,,200,0,0,,,,
Supply Bag 02,https://buddy.farm/i/supply-bag-02/,supply-bag-02,no_recipe,,200,0,0,,,,
Supply Crate 01,https://buddy.farm/i/supply-crate-01/,supply-crate-01,no_recipe,,200,0,0,,,,
Supply Crate 02,https://buddy.farm/i/supply-crate-02/,supply-crate-02,no_recipe,,200,0,0,,,,
Supply Voucher,https://buddy.farm/i/supply-voucher/,supply-voucher,no_recipe,,200,0,0,,,,
Support's Ticket,https://buddy.farm/i/support-s-ticket/,support-s-ticket,no_recipe,,200,0,0,,,,
Swamp Algae,https://buddy.farm/i/swamp-algae/,swamp-algae,no_recipe,,200,0,0,,,,
Swamp Gourd,https://buddy.farm/i/swamp-gourd/,swamp-gourd,no_recipe,,200,0,0,,,,
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,swamp-puzzle,recipe_found,craft,200,15,0,,,,
Swamp Thistle,https://buddy.farm/i/swamp-thistle/,swamp-thistle,no_recipe,,200,0,1,,,,
Sweet Root,https://buddy.farm/i/sweet-root/,sweet-root,no_recipe,,200,0,0,,,,
Swordfish,https://buddy.farm/i/swordfish/,swordfish,no_recipe,,200,0,0,,,,
Tackle Box,https://buddy.farm/i/tackle-box/,tackle-box,no_recipe,,200,0,0,,,,
Taco,https://buddy.farm/i/taco/,taco,no_recipe,,200,0,0,,,,
Taffy,https://buddy.farm/i/taffy/,taffy,no_recipe,,200,0,0,,,,
Tanooki Buddy Doll,https://buddy.farm/i/tanooki-buddy-doll/,tanooki-buddy-doll,no_recipe,,200,0,0,,,,
Tea Leaves,https://buddy.farm/i/tea-leaves/,tea-leaves,no_recipe,,200,0,1,,,,
Teapot,https://buddy.farm/i/teapot/,teapot,no_recipe,,200,0,0,,,,
Teddy Bear,https://buddy.farm/i/teddy-bear/,teddy-bear,no_recipe,,200,0,0,,,,
Tenfoo's Lost Sock,https://buddy.farm/i/tenfoo-s-lost-sock/,tenfoo-s-lost-sock,no_recipe,,200,0,0,,,,
Thank You Card,https://buddy.farm/i/thank-you-card/,thank-you-card,no_recipe,,200,0,0,,,,
Thankful Notes,https://buddy.farm/i/thankful-notes/,thankful-notes,no_recipe,,200,0,0,,,,
Thomas Bobblehead,https://buddy.farm/i/thomas-bobblehead/,thomas-bobblehead,no_recipe,,200,0,0,,,,
Thomas's Cat's Meow,https://buddy.farm/i/thomas-s-cat-s-meow/,thomas-s-cat-s-meow,no_recipe,,200,0,0,,,,
Thomas's Cup of PB,https://buddy.farm/i/thomas-s-cup-of-pb/,thomas-s-cup-of-pb,no_recipe,,200,0,0,,,,
Thomas's Tavern Tote,https://buddy.farm/i/thomas-s-tavern-tote/,thomas-s-tavern-tote,no_recipe,,200,0,0,,,,
Thorns,https://buddy.farm/i/thorns/,thorns,no_recipe,,200,0,1,,,,
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,tie-dye-scarf,recipe_found,craft,200,7,0,,,,
Time Egg,https://buddy.farm/i/time-egg/,time-egg,no_recipe,,200,0,0,,,,
Tin Can,https://buddy.farm/i/tin-can/,tin-can,no_recipe,,200,0,1,,,,
Tin Scraps,https://buddy.farm/i/tin-scraps/,tin-scraps,recipe_found,craft,200,2,1,,,,
Toga Buddy Doll,https://buddy.farm/i/toga-buddy-doll/,toga-buddy-doll,no_recipe,,200,0,0,,,,
Toilet Paper,https://buddy.farm/i/toilet-paper/,toilet-paper,no_recipe,,200,0,0,,,,
Tomato,https://buddy.farm/i/tomato/,tomato,no_recipe,,200,0,1,,,,
Tomato Seeds,https://buddy.farm/i/tomato-seeds/,tomato-seeds,no_recipe,,200,0,0,,,,
Tombstone,https://buddy.farm/i/tombstone/,tombstone,no_recipe,,200,0,0,,,,
Toothbrush,https://buddy.farm/i/toothbrush/,toothbrush,no_recipe,,200,0,0,,,,
Torch Fish,https://buddy.farm/i/torch-fish/,torch-fish,no_recipe,,200,0,0,,,,
Tower Key,https://buddy.farm/i/tower-key/,tower-key,no_recipe,,200,0,0,,,,
Tower Prep Pack 01,https://buddy.farm/i/tower-prep-pack-01/,tower-prep-pack-01,no_recipe,,200,0,0,,,,
Toxic Tendrils,https://buddy.farm/i/toxic-tendrils/,toxic-tendrils,no_recipe,,200,0,0,,,,
Transistor,https://buddy.farm/i/transistor/,transistor,no_recipe,,200,0,5,,,,
Travel Voucher,https://buddy.farm/i/travel-voucher/,travel-voucher,no_recipe,,200,0,0,,,,
Treasure Chest,https://buddy.farm/i/treasure-chest/,treasure-chest,recipe_found,craft,200,3,0,,,,
Treasure Key,https://buddy.farm/i/treasure-key/,treasure-key,no_recipe,,200,0,0,,,,
Treat Bag 01,https://buddy.farm/i/treat-bag-01/,treat-bag-01,no_recipe,,200,0,0,,,,
Treat Bag 02,https://buddy.farm/i/treat-bag-02/,treat-bag-02,no_recipe,,200,0,0,,,,
Treat Bag 03,https://buddy.farm/i/treat-bag-03/,treat-bag-03,no_recipe,,200,0,0,,,,
Treat Bag 04,https://buddy.farm/i/treat-bag-04/,treat-bag-04,no_recipe,,200,0,0,,,,
Treat Bag 05,https://buddy.farm/i/treat-bag-05/,treat-bag-05,no_recipe,,200,0,0,,,,
Treat Bag 06,https://buddy.farm/i/treat-bag-06/,treat-bag-06,no_recipe,,200,0,0,,,,
Tribal Mask,https://buddy.farm/i/tribal-mask/,tribal-mask,no_recipe,,200,0,0,,,,
Tribal Staff,https://buddy.farm/i/tribal-staff/,tribal-staff,no_recipe,,200,0,0,,,,
Trident of Poseidon,https://buddy.farm/i/trident-of-poseidon/,trident-of-poseidon,no_recipe,,200,0,0,,,,
Trigon Knot,https://buddy.farm/i/trigon-knot/,trigon-knot,no_recipe,,200,0,0,,,,
Trout,https://buddy.farm/i/trout/,trout,no_recipe,,200,0,0,,,,
Turkey Buddy Doll,https://buddy.farm/i/turkey-buddy-doll/,turkey-buddy-doll,no_recipe,,200,0,0,,,,
Twine,https://buddy.farm/i/twine/,twine,recipe_found,craft,200,2,37,,,,
Two Hearts Belt,https://buddy.farm/i/two-hearts-belt/,two-hearts-belt,no_recipe,,200,0,0,,,,
U'ral Talisman,https://buddy.farm/i/u-ral-talisman/,u-ral-talisman,no_recipe,,200,0,0,,,,
Ugly Buddy Sweater,https://buddy.farm/i/ugly-buddy-sweater/,ugly-buddy-sweater,no_recipe,,200,0,0,,,,
Uncle Sam Buddy Doll,https://buddy.farm/i/uncle-sam-buddy-doll/,uncle-sam-buddy-doll,no_recipe,,200,0,0,,,,
Unicorn Key,https://buddy.farm/i/unicorn-key/,unicorn-key,no_recipe,,200,0,0,,,,
Unpolished Aquacite,https://buddy.farm/i/unpolished-aquacite/,unpolished-aquacite,no_recipe,,200,0,1,,,,
Unpolished Emerald,https://buddy.farm/i/unpolished-emerald/,unpolished-emerald,no_recipe,,200,0,1,,,,
Unpolished Flarite,https://buddy.farm/i/unpolished-flarite/,unpolished-flarite,no_recipe,,200,0,1,,,,
