item_name,candidate_buddy_url,generated_buddy_slug,extraction_status,recipe_type,http_status,page_title,recipe_book_item,cooking_level,base_time,ingredient_count,used_in_count,flags,notes
Orange Calcite,https://buddy.farm/i/orange-calcite/,orange-calcite,no_recipe,,200,Orange Calcite,,,,0,0,,
Orange Dye,https://buddy.farm/i/orange-dye/,orange-dye,recipe_found,craft,200,Orange Dye,,,,2,5,,
Orange Flowers,https://buddy.farm/i/orange-flowers/,orange-flowers,no_recipe,,200,Orange Flowers,,,,0,1,,
Orange Gecko,https://buddy.farm/i/orange-gecko/,orange-gecko,no_recipe,,200,Orange Gecko,,,,0,0,,
Orange Juice,https://buddy.farm/i/orange-juice/,orange-juice,recipe_found,craft,200,Orange Juice,,,,2,0,,
Orange Ornament,https://buddy.farm/i/orange-ornament/,orange-ornament,no_recipe,,200,Orange Ornament,,,,0,0,,
Orange Scarf,https://buddy.farm/i/orange-scarf/,orange-scarf,recipe_found,craft,200,Orange Scarf,,,,2,0,,
Orange Shirt,https://buddy.farm/i/orange-shirt/,orange-shirt,recipe_found,craft,200,Orange Shirt,,,,3,0,,
Orange Twine,https://buddy.farm/i/orange-twine/,orange-twine,recipe_found,craft,200,Orange Twine,,,,2,0,,
Orcafish,https://buddy.farm/i/orcafish/,orcafish,no_recipe,,200,Orcafish,,,,0,0,,
Over The Moon,https://buddy.farm/i/over-the-moon/,over-the-moon,recipe_found,cooking,200,Over The Moon,Roomba's Over The Moon,10,2h,6,0,,
Owl Feather,https://buddy.farm/i/owl-feather/,owl-feather,no_recipe,,200,Owl Feather,,,,0,0,,
Owl Guard Belt,https://buddy.farm/i/owl-guard-belt/,owl-guard-belt,no_recipe,,200,Owl Guard Belt,,,,0,0,,
Painite,https://buddy.farm/i/painite/,painite,no_recipe,,200,Painite,,,,0,1,,
Pair of Boots,https://buddy.farm/i/pair-of-boots/,pair-of-boots,recipe_found,craft,200,Pair of Boots,,,,1,0,,
Pair of Gold Boots,https://buddy.farm/i/pair-of-gold-boots/,pair-of-gold-boots,recipe_found,craft,200,Pair of Gold Boots,,,,1,0,,
Paper Receipt,https://buddy.farm/i/paper-receipt/,paper-receipt,no_recipe,,200,Paper Receipt,,,,0,0,,
Parade Balloon Buddy Doll,https://buddy.farm/i/parade-balloon-buddy-doll/,parade-balloon-buddy-doll,no_recipe,,200,Parade Balloon Buddy Doll,,,,0,0,,
Party Hat,https://buddy.farm/i/party-hat/,party-hat,no_recipe,,200,Party Hat,,,,0,0,,
Party Horn,https://buddy.farm/i/party-horn/,party-horn,no_recipe,,200,Party Horn,,,,0,0,,
Pea Seeds,https://buddy.farm/i/pea-seeds/,pea-seeds,no_recipe,,200,Pea Seeds,,,,0,0,,
Peach,https://buddy.farm/i/peach/,peach,no_recipe,,200,Peach,,,,0,2,,
Peach Juice,https://buddy.farm/i/peach-juice/,peach-juice,recipe_found,craft,200,Peach Juice,,,,2,0,,
Peafowl Feather,https://buddy.farm/i/peafowl-feather/,peafowl-feather,no_recipe,,200,Peafowl Feather,,,,0,0,,
Pear Grease,https://buddy.farm/i/pear-grease/,pear-grease,recipe_found,craft,200,Pear Grease,,,,3,1,,
Pearl,https://buddy.farm/i/pearl/,pearl,no_recipe,,200,Pearl,,,,0,2,,
Pearl Berries,https://buddy.farm/i/pearl-berries/,pearl-berries,no_recipe,,200,Pearl Berries,,,,0,0,,
Pearl Berry Jam,https://buddy.farm/i/pearl-berry-jam/,pearl-berry-jam,no_recipe,,200,Pearl Berry Jam,,,,0,0,,
Pearl Necklace,https://buddy.farm/i/pearl-necklace/,pearl-necklace,recipe_found,craft,200,Pearl Necklace,,,,3,0,,
Peas,https://buddy.farm/i/peas/,peas,no_recipe,,200,Peas,,,,0,1,,
Peculiar Gem,https://buddy.farm/i/peculiar-gem/,peculiar-gem,no_recipe,,200,Peculiar Gem,,,,0,0,,
Peg Leg,https://buddy.farm/i/peg-leg/,peg-leg,no_recipe,,200,Peg Leg,,,,0,0,,
Pencil,https://buddy.farm/i/pencil/,pencil,no_recipe,,200,Pencil,,,,0,0,,
Pepper Seeds,https://buddy.farm/i/pepper-seeds/,pepper-seeds,no_recipe,,200,Pepper Seeds,,,,0,0,,
Peppers,https://buddy.farm/i/peppers/,peppers,no_recipe,,200,Peppers,,,,0,1,,
Perfect Paint Palette,https://buddy.farm/i/perfect-paint-palette/,perfect-paint-palette,no_recipe,,200,Perfect Paint Palette,,,,0,0,,
Pet Treat,https://buddy.farm/i/pet-treat/,pet-treat,no_recipe,,200,Pet Treat,,,,0,0,,
PHR Voucher,https://buddy.farm/i/phr-voucher/,phr-voucher,no_recipe,,200,PHR Voucher,,,,0,0,,
Pickaxe,https://buddy.farm/i/pickaxe/,pickaxe,recipe_found,craft,200,Pickaxe,,,,4,4,,
Picnic Basket 01,https://buddy.farm/i/picnic-basket-01/,picnic-basket-01,no_recipe,,200,Picnic Basket 01,,,,0,0,,
Pie,https://buddy.farm/i/pie/,pie,no_recipe,,200,Pie,,,,0,0,,
Pie Pan,https://buddy.farm/i/pie-pan/,pie-pan,recipe_found,craft,200,Pie Pan,,,,3,0,,
Piece 01,https://buddy.farm/i/piece-01/,piece-01,no_recipe,,200,Piece 01,,,,0,1,,
Piece 03,https://buddy.farm/i/piece-03/,piece-03,no_recipe,,200,Piece 03,,,,0,1,,
Piece 04,https://buddy.farm/i/piece-04/,piece-04,no_recipe,,200,Piece 04,,,,0,1,,
Piece 07,https://buddy.farm/i/piece-07/,piece-07,no_recipe,,200,Piece 07,,,,0,1,,
Piece 09,https://buddy.farm/i/piece-09/,piece-09,no_recipe,,200,Piece 09,,,,0,1,,
Piece 11,https://buddy.farm/i/piece-11/,piece-11,no_recipe,,200,Piece 11,,,,0,1,,
Piece 12,https://buddy.farm/i/piece-12/,piece-12,no_recipe,,200,Piece 12,,,,0,1,,
Piece 15,https://buddy.farm/i/piece-15/,piece-15,no_recipe,,200,Piece 15,,,,0,1,,
Piece 18,https://buddy.farm/i/piece-18/,piece-18,no_recipe,,200,Piece 18,,,,0,1,,
Piece 22,https://buddy.farm/i/piece-22/,piece-22,no_recipe,,200,Piece 22,,,,0,1,,
Piece 23,https://buddy.farm/i/piece-23/,piece-23,no_recipe,,200,Piece 23,,,,0,1,,
Piece 24,https://buddy.farm/i/piece-24/,piece-24,no_recipe,,200,Piece 24,,,,0,1,,
Piece 26,https://buddy.farm/i/piece-26/,piece-26,no_recipe,,200,Piece 26,,,,0,1,,
Piece 30,https://buddy.farm/i/piece-30/,piece-30,no_recipe,,200,Piece 30,,,,0,1,,
Piece 31,https://buddy.farm/i/piece-31/,piece-31,no_recipe,,200,Piece 31,,,,0,1,,
Piece of Cake,https://buddy.farm/i/piece-of-cake/,piece-of-cake,no_recipe,,200,Piece of Cake,,,,0,0,,
Piece of Heart,https://buddy.farm/i/piece-of-heart/,piece-of-heart,no_recipe,,200,Piece of Heart,,,,0,1,,
Pig Collar,https://buddy.farm/i/pig-collar/,pig-collar,no_recipe,,200,Pig Collar,,,,0,0,,
Pillow Case 01,https://buddy.farm/i/pillow-case-01/,pillow-case-01,no_recipe,,200,Pillow Case 01,,,,0,0,,
Piñata,https://buddy.farm/i/pi-ata/,pi-ata,no_recipe,,200,Piñata,,,,0,0,,
Piñata Whop Stick,https://buddy.farm/i/pi-ata-whop-stick/,pi-ata-whop-stick,no_recipe,,200,Piñata Whop Stick,,,,0,0,,
Pine Board,https://buddy.farm/i/pine-board/,pine-board,no_recipe,,200,Pine Board,,,,0,2,,
Pine Cone,https://buddy.farm/i/pine-cone/,pine-cone,no_recipe,,200,Pine Cone,,,,0,0,,
Pine Seeds,https://buddy.farm/i/pine-seeds/,pine-seeds,no_recipe,,200,Pine Seeds,,,,0,0,,
Pine Shelf,https://buddy.farm/i/pine-shelf/,pine-shelf,recipe_found,craft,200,Pine Shelf,,,,3,0,,
Pine Tree,https://buddy.farm/i/pine-tree/,pine-tree,no_recipe,,200,Pine Tree,,,,0,1,,
Pineapple,https://buddy.farm/i/pineapple/,pineapple,no_recipe,,200,Pineapple,,,,0,0,,
Pink Jelly,https://buddy.farm/i/pink-jelly/,pink-jelly,no_recipe,,200,Pink Jelly,,,,0,0,,
Pink Ribbon,https://buddy.farm/i/pink-ribbon/,pink-ribbon,no_recipe,,200,Pink Ribbon,,,,0,0,,
Pirate Bandana,https://buddy.farm/i/pirate-bandana/,pirate-bandana,no_recipe,,200,Pirate Bandana,,,,0,0,,
Pirate Flag,https://buddy.farm/i/pirate-flag/,pirate-flag,no_recipe,,200,Pirate Flag,,,,0,0,,
Pirate Hook,https://buddy.farm/i/pirate-hook/,pirate-hook,no_recipe,,200,Pirate Hook,,,,0,0,,
Pitchfork,https://buddy.farm/i/pitchfork/,pitchfork,recipe_found,craft,200,Pitchfork,,,,5,0,,
Pitviper Tail,https://buddy.farm/i/pitviper-tail/,pitviper-tail,no_recipe,,200,Pitviper Tail,,,,0,0,,
Pizza Slice,https://buddy.farm/i/pizza-slice/,pizza-slice,no_recipe,,200,Pizza Slice,,,,0,0,,
Plum Ore,https://buddy.farm/i/plum-ore/,plum-ore,no_recipe,,200,Plum Ore,,,,0,0,,
Plumbfish,https://buddy.farm/i/plumbfish/,plumbfish,no_recipe,,200,Plumbfish,,,,0,0,,
Pocket Watch,https://buddy.farm/i/pocket-watch/,pocket-watch,no_recipe,,200,Pocket Watch,,,,0,3,,
Podcast Swear Jar,https://buddy.farm/i/podcast-swear-jar/,podcast-swear-jar,no_recipe,,200,Podcast Swear Jar,,,,0,0,,
Polished Boot,https://buddy.farm/i/polished-boot/,polished-boot,recipe_found,craft,200,Polished Boot,,,,2,1,,
Popcorn,https://buddy.farm/i/popcorn/,popcorn,no_recipe,,200,Popcorn,,,,0,0,,
Pot of Gold (Large),https://buddy.farm/i/pot-of-gold-large-/,pot-of-gold-large-,no_recipe,,200,Pot of Gold (Large),,,,0,0,,
Pot of Gold (Medium),https://buddy.farm/i/pot-of-gold-medium-/,pot-of-gold-medium-,no_recipe,,200,Pot of Gold (Medium),,,,0,0,,
Pot of Gold (Small),https://buddy.farm/i/pot-of-gold-small-/,pot-of-gold-small-,no_recipe,,200,Pot of Gold (Small),,,,0,0,,
Potato,https://buddy.farm/i/potato/,potato,no_recipe,,200,Potato,,,,0,1,,
Potato Battery,https://buddy.farm/i/potato-battery/,potato-battery,recipe_found,craft,200,Potato Battery,,,,5,0,,
Potato Seeds,https://buddy.farm/i/potato-seeds/,potato-seeds,no_recipe,,200,Potato Seeds,,,,0,0,,
Potted Flower,https://buddy.farm/i/potted-flower/,potted-flower,no_recipe,,200,Potted Flower,,,,0,0,,
Power Monitor,https://buddy.farm/i/power-monitor/,power-monitor,recipe_found,craft,200,Power Monitor,,,,5,2,,
Prancer,https://buddy.farm/i/prancer/,prancer,no_recipe,,200,Prancer,,,,0,0,,
Present 01,https://buddy.farm/i/present-01/,present-01,no_recipe,,200,Present 01,,,,0,0,,
Present 02,https://buddy.farm/i/present-02/,present-02,no_recipe,,200,Present 02,,,,0,0,,
Prickly Pear,https://buddy.farm/i/prickly-pear/,prickly-pear,no_recipe,,200,Prickly Pear,,,,0,1,,
Prism Shard,https://buddy.farm/i/prism-shard/,prism-shard,no_recipe,,200,Prism Shard,,,,0,1,,
Prism Shell,https://buddy.farm/i/prism-shell/,prism-shell,no_recipe,,200,Prism Shell,,,,0,0,,
Propeller Hat,https://buddy.farm/i/propeller-hat/,propeller-hat,recipe_found,craft,200,Propeller Hat,,,,7,0,,
Protein Bar,https://buddy.farm/i/protein-bar/,protein-bar,no_recipe,,200,Protein Bar,,,,0,0,,
Prune Juice,https://buddy.farm/i/prune-juice/,prune-juice,no_recipe,,200,Prune Juice,,,,0,0,,
Puffer,https://buddy.farm/i/puffer/,puffer,no_recipe,,200,Puffer,,,,0,0,,
Pulley,https://buddy.farm/i/pulley/,pulley,no_recipe,,200,Pulley,,,,0,3,,
Pumpkin,https://buddy.farm/i/pumpkin/,pumpkin,no_recipe,,200,Pumpkin,,,,0,0,,
Pumpkin Juice,https://buddy.farm/i/pumpkin-juice/,pumpkin-juice,no_recipe,,200,Pumpkin Juice,,,,0,0,,
Pumpkin Pie,https://buddy.farm/i/pumpkin-pie/,pumpkin-pie,no_recipe,,200,Pumpkin Pie,,,,0,0,,
Pumpkin Seeds,https://buddy.farm/i/pumpkin-seeds/,pumpkin-seeds,no_recipe,,200,Pumpkin Seeds,,,,0,0,,
Pumpkin Spiced Milk,https://buddy.farm/i/pumpkin-spiced-milk/,pumpkin-spiced-milk,no_recipe,,200,Pumpkin Spiced Milk,,,,0,0,,
Purple Bag,https://buddy.farm/i/purple-bag/,purple-bag,recipe_found,craft,200,Purple Bag,,,,2,0,,
Purple Butterfly,https://buddy.farm/i/purple-butterfly/,purple-butterfly,recipe_found,craft,200,Purple Butterfly,,,,4,0,,
Purple Butterfly Fish,https://buddy.farm/i/purple-butterfly-fish/,purple-butterfly-fish,no_recipe,,200,Purple Butterfly Fish,,,,0,0,,
Purple Diary,https://buddy.farm/i/purple-diary/,purple-diary,recipe_found,craft,200,Purple Diary,,,,3,0,,
Purple Dye,https://buddy.farm/i/purple-dye/,purple-dye,recipe_found,craft,200,Purple Dye,,,,2,7,,
Purple Flower,https://buddy.farm/i/purple-flower/,purple-flower,no_recipe,,200,Purple Flower,,,,0,3,,
Purple Mushroom,https://buddy.farm/i/purple-mushroom/,purple-mushroom,no_recipe,,200,Purple Mushroom,,,,0,0,,
Purple Ornament,https://buddy.farm/i/purple-ornament/,purple-ornament,no_recipe,,200,Purple Ornament,,,,0,0,,
Purple Parchment,https://buddy.farm/i/purple-parchment/,purple-parchment,recipe_found,craft,200,Purple Parchment,,,,1,1,,
Purple Shirt,https://buddy.farm/i/purple-shirt/,purple-shirt,recipe_found,craft,200,Purple Shirt,,,,3,0,,
Purple Twine,https://buddy.farm/i/purple-twine/,purple-twine,recipe_found,craft,200,Purple Twine,,,,2,0,,
Pyredrop,https://buddy.farm/i/pyredrop/,pyredrop,no_recipe,,200,Pyredrop,,,,0,0,,
Pyrite,https://buddy.farm/i/pyrite/,pyrite,recipe_found,craft,200,Pyrite,,,,1,0,,
QED Cell,https://buddy.farm/i/qed-cell/,qed-cell,no_recipe,,200,QED Cell,,,,0,0,,
QED Pack,https://buddy.farm/i/qed-pack/,qed-pack,no_recipe,,200,QED Pack,,,,0,0,,
Quandary Chowder,https://buddy.farm/i/quandary-chowder/,quandary-chowder,recipe_found,cooking,200,Quandary Chowder,Jill's Quandary Chowder,25,4h,12,0,,
Quicksilver's Ring,https://buddy.farm/i/quicksilver-s-ring/,quicksilver-s-ring,no_recipe,,200,Quicksilver's Ring,,,,0,0,,
R.O.A.S.,https://buddy.farm/i/r-o-a-s-/,r-o-a-s-,no_recipe,,200,R.O.A.S.,,,,0,0,,
Radish,https://buddy.farm/i/radish/,radish,no_recipe,,200,Radish,,,,0,0,,
Radish Seeds,https://buddy.farm/i/radish-seeds/,radish-seeds,no_recipe,,200,Radish Seeds,,,,0,0,,
Raffle Ticket,https://buddy.farm/i/raffle-ticket/,raffle-ticket,no_recipe,,200,Raffle Ticket,,,,0,0,,
Ram Skull 01,https://buddy.farm/i/ram-skull-01/,ram-skull-01,no_recipe,,200,Ram Skull 01,,,,0,0,,
Ramjoram's Mask,https://buddy.farm/i/ramjoram-s-mask/,ramjoram-s-mask,no_recipe,,200,Ramjoram's Mask,,,,0,0,,
Raptor Chicken Egg,https://buddy.farm/i/raptor-chicken-egg/,raptor-chicken-egg,no_recipe,,200,Raptor Chicken Egg,,,,0,0,,
Raptor Claw,https://buddy.farm/i/raptor-claw/,raptor-claw,no_recipe,,200,Raptor Claw,,,,0,0,,
Raptor Egg,https://buddy.farm/i/raptor-egg/,raptor-egg,no_recipe,,200,Raptor Egg,,,,0,0,,
Raptor Wrangler Belt,https://buddy.farm/i/raptor-wrangler-belt/,raptor-wrangler-belt,no_recipe,,200,Raptor Wrangler Belt,,,,0,0,,
Raw Meat,https://buddy.farm/i/raw-meat/,raw-meat,no_recipe,,200,Raw Meat,,,,0,0,,
Re'taw,https://buddy.farm/i/re-taw/,re-taw,no_recipe,,200,Re'taw,,,,0,2,,
Re'taw Pail,https://buddy.farm/i/re-taw-pail/,re-taw-pail,recipe_found,craft,200,Re'taw Pail,,,,3,0,,
Reaver Claw,https://buddy.farm/i/reaver-claw/,reaver-claw,no_recipe,,200,Reaver Claw,,,,0,0,,
Red Berries,https://buddy.farm/i/red-berries/,red-berries,no_recipe,,200,Red Berries,,,,0,0,,
Red Berry Pie,https://buddy.farm/i/red-berry-pie/,red-berry-pie,recipe_found,cooking,200,Red Berry Pie,Rosalie's Red Berry Pie,40,12h,9,0,,
Red Brick,https://buddy.farm/i/red-brick/,red-brick,recipe_found,craft,200,Red Brick,,,,5,0,,
Red Butterfly,https://buddy.farm/i/red-butterfly/,red-butterfly,recipe_found,craft,200,Red Butterfly,,,,4,0,,
Red Diamond Fish,https://buddy.farm/i/red-diamond-fish/,red-diamond-fish,no_recipe,,200,Red Diamond Fish,,,,0,0,,
Red Diary,https://buddy.farm/i/red-diary/,red-diary,recipe_found,craft,200,Red Diary,,,,3,0,,
Red Dye,https://buddy.farm/i/red-dye/,red-dye,recipe_found,craft,200,Red Dye,,,,2,11,,
Red Envelope,https://buddy.farm/i/red-envelope/,red-envelope,no_recipe,,200,Red Envelope,,,,0,0,,
Red Flowers,https://buddy.farm/i/red-flowers/,red-flowers,no_recipe,,200,Red Flowers,,,,0,1,,
Red Mushrooms,https://buddy.farm/i/red-mushrooms/,red-mushrooms,no_recipe,,200,Red Mushrooms,,,,0,0,,
Red Ornament,https://buddy.farm/i/red-ornament/,red-ornament,no_recipe,,200,Red Ornament,,,,0,0,,
Red Parchment,https://buddy.farm/i/red-parchment/,red-parchment,recipe_found,craft,200,Red Parchment,,,,1,1,,
Red Rocket,https://buddy.farm/i/red-rocket/,red-rocket,no_recipe,,200,Red Rocket,,,,0,0,,
Red Scarf,https://buddy.farm/i/red-scarf/,red-scarf,recipe_found,craft,200,Red Scarf,,,,2,1,,
Red Shield,https://buddy.farm/i/red-shield/,red-shield,recipe_found,craft,200,Red Shield,,,,3,1,,
Red Shirt,https://buddy.farm/i/red-shirt/,red-shirt,recipe_found,craft,200,Red Shirt,,,,3,0,,
Red Starfish,https://buddy.farm/i/red-starfish/,red-starfish,no_recipe,,200,Red Starfish,,,,0,0,,
Red Trunk,https://buddy.farm/i/red-trunk/,red-trunk,recipe_found,craft,200,Red Trunk,,,,5,0,,
Red Twine,https://buddy.farm/i/red-twine/,red-twine,recipe_found,craft,200,Red Twine,,,,2,2,,
Redgill,https://buddy.farm/i/redgill/,redgill,no_recipe,,200,Redgill,,,,0,0,,
Refined Corn Quartz,https://buddy.farm/i/refined-corn-quartz/,refined-corn-quartz,no_recipe,,200,Refined Corn Quartz,,,,0,0,,
Reindeer Headband,https://buddy.farm/i/reindeer-headband/,reindeer-headband,no_recipe,,200,Reindeer Headband,,,,0,0,,
Reinforced Helmet,https://buddy.farm/i/reinforced-helmet/,reinforced-helmet,recipe_found,craft,200,Reinforced Helmet,,,,3,0,,
Ric Ryph Bobblehead,https://buddy.farm/i/ric-ryph-bobblehead/,ric-ryph-bobblehead,no_recipe,,200,Ric Ryph Bobblehead,,,,0,0,,
Rice,https://buddy.farm/i/rice/,rice,no_recipe,,200,Rice,,,,0,0,,
Rice Seeds,https://buddy.farm/i/rice-seeds/,rice-seeds,no_recipe,,200,Rice Seeds,,,,0,0,,
Ring of Renthisj,https://buddy.farm/i/ring-of-renthisj/,ring-of-renthisj,no_recipe,,200,Ring of Renthisj,,,,0,0,,
Roomba Bobblehead,https://buddy.farm/i/roomba-bobblehead/,roomba-bobblehead,no_recipe,,200,Roomba Bobblehead,,,,0,0,,
Roomba's Over The Moon,https://buddy.farm/i/roomba-s-over-the-moon/,roomba-s-over-the-moon,no_recipe,,200,Roomba's Over The Moon,,,,0,0,,
Rope,https://buddy.farm/i/rope/,rope,recipe_found,craft,200,Rope,,,,1,5,,
Rosalie Bobblehead,https://buddy.farm/i/rosalie-bobblehead/,rosalie-bobblehead,no_recipe,,200,Rosalie Bobblehead,,,,0,0,,
Rosalie's Beach Tote,https://buddy.farm/i/rosalie-s-beach-tote/,rosalie-s-beach-tote,no_recipe,,200,Rosalie's Beach Tote,,,,0,0,,
Rosalie's Bone Broth,https://buddy.farm/i/rosalie-s-bone-broth/,rosalie-s-bone-broth,no_recipe,,200,Rosalie's Bone Broth,,,,0,0,,
Rosalie's Concord Grape Pie,https://buddy.farm/i/rosalie-s-concord-grape-pie/,rosalie-s-concord-grape-pie,no_recipe,,200,Rosalie's Concord Grape Pie,,,,0,0,,
Rosalie's Red Berry Pie,https://buddy.farm/i/rosalie-s-red-berry-pie/,rosalie-s-red-berry-pie,no_recipe,,200,Rosalie's Red Berry Pie,,,,0,0,,
Rubber Duckie,https://buddy.farm/i/rubber-duckie/,rubber-duckie,no_recipe,,200,Rubber Duckie,,,,0,0,,
Ruby,https://buddy.farm/i/ruby/,ruby,recipe_found,craft,200,Ruby,,,,2,4,,
Ruby Coral,https://buddy.farm/i/ruby-coral/,ruby-coral,no_recipe,,200,Ruby Coral,,,,0,0,,
Ruby Fish,https://buddy.farm/i/ruby-fish/,ruby-fish,no_recipe,,200,Ruby Fish,,,,0,0,,
Ruby Ring,https://buddy.farm/i/ruby-ring/,ruby-ring,recipe_found,craft,200,Ruby Ring,,,,3,0,,
Ruby Scorpion,https://buddy.farm/i/ruby-scorpion/,ruby-scorpion,no_recipe,,200,Ruby Scorpion,,,,0,0,,
Rucksack,https://buddy.farm/i/rucksack/,rucksack,recipe_found,craft,200,Rucksack,,,,10,0,,
Rudolph,https://buddy.farm/i/rudolph/,rudolph,no_recipe,,200,Rudolph,,,,0,0,,
Rudolph Buddy Doll,https://buddy.farm/i/rudolph-buddy-doll/,rudolph-buddy-doll,no_recipe,,200,Rudolph Buddy Doll,,,,0,0,,
Rune Dice,https://buddy.farm/i/rune-dice/,rune-dice,no_recipe,,200,Rune Dice,,,,0,0,,
Rune Shard,https://buddy.farm/i/rune-shard/,rune-shard,no_recipe,,200,Rune Shard,,,,0,0,,
Runecorn,https://buddy.farm/i/runecorn/,runecorn,no_recipe,,200,Runecorn,,,,0,0,,
Runecube,https://buddy.farm/i/runecube/,runecube,no_recipe,,200,Runecube,,,,0,0,,
Runestone 01,https://buddy.farm/i/runestone-01/,runestone-01,no_recipe,,200,Runestone 01,,,,0,1,,
Runestone 02,https://buddy.farm/i/runestone-02/,runestone-02,no_recipe,,200,Runestone 02,,,,0,1,,
Runestone 03,https://buddy.farm/i/runestone-03/,runestone-03,no_recipe,,200,Runestone 03,,,,0,1,,
Runestone 04,https://buddy.farm/i/runestone-04/,runestone-04,no_recipe,,200,Runestone 04,,,,0,1,,
Runestone 05,https://buddy.farm/i/runestone-05/,runestone-05,no_recipe,,200,Runestone 05,,,,0,1,,
Runestone 06,https://buddy.farm/i/runestone-06/,runestone-06,no_recipe,,200,Runestone 06,,,,0,1,,
Runestone 07,https://buddy.farm/i/runestone-07/,runestone-07,no_recipe,,200,Runestone 07,,,,0,1,,
Runestone 08,https://buddy.farm/i/runestone-08/,runestone-08,no_recipe,,200,Runestone 08,,,,0,1,,
Runestone 09,https://buddy.farm/i/runestone-09/,runestone-09,no_recipe,,200,Runestone 09,,,,0,1,,
Runestone 10,https://buddy.farm/i/runestone-10/,runestone-10,no_recipe,,200,Runestone 10,,,,0,1,,
Runestone 11,https://buddy.farm/i/runestone-11/,runestone-11,no_recipe,,200,Runestone 11,,,,0,1,,
Runestone 12,https://buddy.farm/i/runestone-12/,runestone-12,no_recipe,,200,Runestone 12,,,,0,1,,
Runestone 13,https://buddy.farm/i/runestone-13/,runestone-13,no_recipe,,200,Runestone 13,,,,0,1,,
Runestone 14,https://buddy.farm/i/runestone-14/,runestone-14,no_recipe,,200,Runestone 14,,,,0,1,,
Runestone 15,https://buddy.farm/i/runestone-15/,runestone-15,no_recipe,,200,Runestone 15,,,,0,1,,
Runestone 16,https://buddy.farm/i/runestone-16/,runestone-16,no_recipe,,200,Runestone 16,,,,0,1,,
Runestone 17,https://buddy.farm/i/runestone-17/,runestone-17,no_recipe,,200,Runestone 17,,,,0,2,,
Runestone 18,https://buddy.farm/i/runestone-18/,runestone-18,no_recipe,,200,Runestone 18,,,,0,1,,
Runestone 19,https://buddy.farm/i/runestone-19/,runestone-19,no_recipe,,200,Runestone 19,,,,0,1,,
Runestone 20,https://buddy.farm/i/runestone-20/,runestone-20,no_recipe,,200,Runestone 20,,,,0,1,,
Runestone 23,https://buddy.farm/i/runestone-23/,runestone-23,no_recipe,,200,Runestone 23,,,,0,0,,
Runestone 27,https://buddy.farm/i/runestone-27/,runestone-27,no_recipe,,200,Runestone 27,,,,0,0,,
Runestone Necklace,https://buddy.farm/i/runestone-necklace/,runestone-necklace,no_recipe,,200,Runestone Necklace,,,,0,0,,
Safety Goggles,https://buddy.farm/i/safety-goggles/,safety-goggles,no_recipe,,200,Safety Goggles,,,,0,0,,
Safety Mask,https://buddy.farm/i/safety-mask/,safety-mask,no_recipe,,200,Safety Mask,,,,0,0,,
Safety Pin,https://buddy.farm/i/safety-pin/,safety-pin,no_recipe,,200,Safety Pin,,,,0,0,,
Sail Cloth,https://buddy.farm/i/sail-cloth/,sail-cloth,recipe_found,craft,200,Sail Cloth,,,,2,1,,
Salt,https://buddy.farm/i/salt/,salt,recipe_found,craft,200,Salt,,,,2,1,,
Salt Rock,https://buddy.farm/i/salt-rock/,salt-rock,no_recipe,,200,Salt Rock,,,,0,1,,
Sand,https://buddy.farm/i/sand/,sand,recipe_found,craft,200,Sand,,,,2,5,,
Sand Castle Bucket,https://buddy.farm/i/sand-castle-bucket/,sand-castle-bucket,no_recipe,,200,Sand Castle Bucket,,,,0,0,,
Sand Dollar,https://buddy.farm/i/sand-dollar/,sand-dollar,no_recipe,,200,Sand Dollar,,,,0,0,,
Sand Shovel,https://buddy.farm/i/sand-shovel/,sand-shovel,no_recipe,,200,Sand Shovel,,,,0,0,,
Sandstone,https://buddy.farm/i/sandstone/,sandstone,no_recipe,,200,Sandstone,,,,0,2,,
Santa Bobblehead,https://buddy.farm/i/santa-bobblehead/,santa-bobblehead,no_recipe,,200,Santa Bobblehead,,,,0,0,,
Santa Buddy Doll,https://buddy.farm/i/santa-buddy-doll/,santa-buddy-doll,no_recipe,,200,Santa Buddy Doll,,,,0,0,,
Santa Hat,https://buddy.farm/i/santa-hat/,santa-hat,no_recipe,,200,Santa Hat,,,,0,0,,
Santa's Travel Belt,https://buddy.farm/i/santa-s-travel-belt/,santa-s-travel-belt,no_recipe,,200,Santa's Travel Belt,,,,0,0,,
Sappy Christmas Card,https://buddy.farm/i/sappy-christmas-card/,sappy-christmas-card,no_recipe,,200,Sappy Christmas Card,,,,0,0,,
School Buddy Doll,https://buddy.farm/i/school-buddy-doll/,school-buddy-doll,no_recipe,,200,School Buddy Doll,,,,0,0,,
Schoolbook,https://buddy.farm/i/schoolbook/,schoolbook,no_recipe,,200,Schoolbook,,,,0,0,,
Scissors,https://buddy.farm/i/scissors/,scissors,recipe_found,craft,200,Scissors,,,,5,1,,
Scrap Cloth,https://buddy.farm/i/scrap-cloth/,scrap-cloth,no_recipe,,200,Scrap Cloth,,,,0,1,,
Scrap Metal,https://buddy.farm/i/scrap-metal/,scrap-metal,no_recipe,,200,Scrap Metal,,,,0,4,,
Scrap Wire,https://buddy.farm/i/scrap-wire/,scrap-wire,no_recipe,,200,Scrap Wire,,,,0,3,,
Scythe of Dewstar,https://buddy.farm/i/scythe-of-dewstar/,scythe-of-dewstar,no_recipe,,200,Scythe of Dewstar,,,,0,0,,
