"questline_key","questline_name","quest_count_from_item_cache","buddy_url","http_status","fetch_timestamp_utc","wait_seconds","total_request_silver","parse_status","raw_body","raw_headers","sha256"
"bff <3","BFF <3","4","https://buddy.farm/ql/bff-3/","200","2026-08-27T19:43:18.9165374Z","10","","parsed_no_silver_total","raw/questlines/bff-3.html","raw/questlines/bff-3-headers.txt","7DB9B4E0845F866107A90E221ED3CE14267B05DC0DB1C05992C2C83F3003364F"
"big boom","Big Boom","5","https://buddy.farm/ql/big-boom/","200","2026-08-27T19:43:29.6563650Z","8","","parsed_no_silver_total","raw/questlines/big-boom.html","raw/questlines/big-boom-headers.txt","116AFBD4BC5C5ADF931A8E59AFAC95ED217B1F4679AFB1C4ECB24DE9EF5E9F82"
"big finale","Big Finale","1","https://buddy.farm/ql/big-finale/","404","2026-08-27T19:43:38.1810410Z","7","","not_found","raw/questlines/big-finale.html","raw/questlines/big-finale-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"bling things","Bling Things","2","https://buddy.farm/ql/bling-things/","200","2026-08-27T19:43:45.4346939Z","9","","parsed_no_silver_total","raw/questlines/bling-things.html","raw/questlines/bling-things-headers.txt","83B7144E1B226C9E31FE429AFF0E79590E793E2A92FEBC0594017009770D84CE"
"blizzard warning","Blizzard Warning","1","https://buddy.farm/ql/blizzard-warning/","200","2026-08-27T19:43:54.9870576Z","7","","parsed_no_silver_total","raw/questlines/blizzard-warning.html","raw/questlines/blizzard-warning-headers.txt","9E01FD45D49E267B96C22E4FDAFEA985D881549BA49E1F3CA75510E36794E1A1"
"blizzard warning ii - a","Blizzard Warning II - A","1","https://buddy.farm/ql/blizzard-warning-ii-a/","404","2026-08-27T19:44:02.4849125Z","6","","not_found","raw/questlines/blizzard-warning-ii-a.html","raw/questlines/blizzard-warning-ii-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning ii - b","Blizzard Warning II - B","1","https://buddy.farm/ql/blizzard-warning-ii-b/","404","2026-08-27T19:44:08.7820689Z","10","","not_found","raw/questlines/blizzard-warning-ii-b.html","raw/questlines/blizzard-warning-ii-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iii -","Blizzard Warning III -","2","https://buddy.farm/ql/blizzard-warning-iii/","404","2026-08-27T19:44:19.1044414Z","8","","not_found","raw/questlines/blizzard-warning-iii.html","raw/questlines/blizzard-warning-iii-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iii - a","Blizzard Warning III - A","1","https://buddy.farm/ql/blizzard-warning-iii-a/","404","2026-08-27T19:44:27.4793439Z","6","","not_found","raw/questlines/blizzard-warning-iii-a.html","raw/questlines/blizzard-warning-iii-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iii - b","Blizzard Warning III - B","1","https://buddy.farm/ql/blizzard-warning-iii-b/","404","2026-08-27T19:44:33.7963921Z","9","","not_found","raw/questlines/blizzard-warning-iii-b.html","raw/questlines/blizzard-warning-iii-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iv -","Blizzard Warning IV -","2","https://buddy.farm/ql/blizzard-warning-iv/","404","2026-08-27T19:44:43.0556804Z","7","","not_found","raw/questlines/blizzard-warning-iv.html","raw/questlines/blizzard-warning-iv-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iv - a","Blizzard Warning IV - A","1","https://buddy.farm/ql/blizzard-warning-iv-a/","404","2026-08-27T19:44:50.4464830Z","9","","not_found","raw/questlines/blizzard-warning-iv-a.html","raw/questlines/blizzard-warning-iv-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iv - b","Blizzard Warning IV - B","1","https://buddy.farm/ql/blizzard-warning-iv-b/","404","2026-08-27T19:44:59.7296666Z","9","","not_found","raw/questlines/blizzard-warning-iv-b.html","raw/questlines/blizzard-warning-iv-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iv - e","Blizzard Warning IV - E","1","https://buddy.farm/ql/blizzard-warning-iv-e/","404","2026-08-27T19:45:08.9954096Z","6","","not_found","raw/questlines/blizzard-warning-iv-e.html","raw/questlines/blizzard-warning-iv-e-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iv - f","Blizzard Warning IV - F","1","https://buddy.farm/ql/blizzard-warning-iv-f/","404","2026-08-27T19:45:15.3045208Z","8","","not_found","raw/questlines/blizzard-warning-iv-f.html","raw/questlines/blizzard-warning-iv-f-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iv - g","Blizzard Warning IV - G","1","https://buddy.farm/ql/blizzard-warning-iv-g/","404","2026-08-27T19:45:23.5734186Z","10","","not_found","raw/questlines/blizzard-warning-iv-g.html","raw/questlines/blizzard-warning-iv-g-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blizzard warning iv - h","Blizzard Warning IV - H","1","https://buddy.farm/ql/blizzard-warning-iv-h/","404","2026-08-27T19:45:33.8402934Z","7","","not_found","raw/questlines/blizzard-warning-iv-h.html","raw/questlines/blizzard-warning-iv-h-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"blooming thaw already","Blooming Thaw Already","6","https://buddy.farm/ql/blooming-thaw-already/","200","2026-08-27T19:45:41.1139037Z","9","","parsed_no_silver_total","raw/questlines/blooming-thaw-already.html","raw/questlines/blooming-thaw-already-headers.txt","0324670A0C44A9428BEE54BC9DC06629F0AA6ED794BEEB9B7327FFCE02D66DDD"
"blue diamond fish","Blue Diamond Fish","8","https://buddy.farm/ql/blue-diamond-fish/","200","2026-08-27T19:45:50.6194402Z","9","","parsed_no_silver_total","raw/questlines/blue-diamond-fish.html","raw/questlines/blue-diamond-fish-headers.txt","803C7AFF9C485B01E8A7F4C642A28EB2DF311F981A4085729934919E3BAFF3AA"
"bombs bursting","Bombs Bursting","2","https://buddy.farm/ql/bombs-bursting/","200","2026-08-27T19:46:00.2040756Z","6","","parsed_no_silver_total","raw/questlines/bombs-bursting.html","raw/questlines/bombs-bursting-headers.txt","06430762DDA44FEC73D9A0D2623335204CC9A9B343AF7DE5F201F31228CF3D81"
"bons temps","Bons Temps","6","https://buddy.farm/ql/bons-temps/","200","2026-08-27T19:46:07.0493481Z","10","","parsed_no_silver_total","raw/questlines/bons-temps.html","raw/questlines/bons-temps-headers.txt","A543CFE8952FC2BD00DFA0CD284DDF2AC6E144322CC9BBD30FE6BA8516E599F2"
"book of dewstar mastery","Book of Dewstar Mastery","12","https://buddy.farm/ql/book-of-dewstar-mastery/","200","2026-08-27T19:46:17.5240388Z","6","","ambiguous_missing_total_request","raw/questlines/book-of-dewstar-mastery.html","raw/questlines/book-of-dewstar-mastery-headers.txt","92B347853F082F42048B4883FFB2B6FB5D7B14B10862303F7EAF0328B214038C"
"booms open opportunities, mark successes","Booms Open Opportunities, Mark Successes","4","https://buddy.farm/ql/booms-open-opportunities-mark-successes/","200","2026-08-27T19:46:24.0173912Z","9","","parsed_no_silver_total","raw/questlines/booms-open-opportunities-mark-successes.html","raw/questlines/booms-open-opportunities-mark-successes-headers.txt","B5005DA678A01FA50584E5ABDAAC7E49A0013B7CA67F128BC303081D58A85922"
"booms, our other monetary system","Booms, Our Other Monetary System","4","https://buddy.farm/ql/booms-our-other-monetary-system/","200","2026-08-27T19:46:33.5667998Z","10","","parsed_no_silver_total","raw/questlines/booms-our-other-monetary-system.html","raw/questlines/booms-our-other-monetary-system-headers.txt","31F51DFBD134FC692503CAAF39A892ED5E7AEC37CD42796E2FEA6706E7E05FC1"
"borgen builds a nest egg","Borgen Builds a Nest Egg","7","https://buddy.farm/ql/borgen-builds-a-nest-egg/","200","2026-08-27T19:46:44.0527858Z","7","","parsed_no_silver_total","raw/questlines/borgen-builds-a-nest-egg.html","raw/questlines/borgen-builds-a-nest-egg-headers.txt","F3B33844F0ACADAD47EF67FD0AF90DC5C532DA981BCE1BBD73C32E1023B2D403"
"breaking the ice","Breaking The Ice","6","https://buddy.farm/ql/breaking-the-ice/","200","2026-08-27T19:46:51.6214702Z","10","","parsed_no_silver_total","raw/questlines/breaking-the-ice.html","raw/questlines/breaking-the-ice-headers.txt","CB6731DE983910E182749B2AF9296833ADBEC15CA94ED0E6121B2279F9BB2DFB"
"breaking the ice even icier","Breaking The Ice Even Icier","4","https://buddy.farm/ql/breaking-the-ice-even-icier/","200","2026-08-27T19:47:02.1069771Z","8","","parsed_no_silver_total","raw/questlines/breaking-the-ice-even-icier.html","raw/questlines/breaking-the-ice-even-icier-headers.txt","356151531522A5844C970C5FEEB8BA14DA607CF91FF472A41A937D946F899C5E"
"bright horseshoe","Bright Horseshoe","1","https://buddy.farm/ql/bright-horseshoe/","200","2026-08-27T19:47:10.5748832Z","9","","parsed_no_silver_total","raw/questlines/bright-horseshoe.html","raw/questlines/bright-horseshoe-headers.txt","E2B9CBA77E00AD4E0D62431725A77C7F2886C4F6C3E7EB581FABBE6A1560965D"
"bringing egg-sy back","Bringing Egg-sy Back","29","https://buddy.farm/ql/bringing-egg-sy-back/","200","2026-08-27T19:47:20.0913548Z","10","1000000","parsed_silver_total","raw/questlines/bringing-egg-sy-back.html","raw/questlines/bringing-egg-sy-back-headers.txt","D260FF22BE76883E0CB165FB152CF82883079527D3EE1E35EA544F14E33D5502"
"buddy doll mixup","Buddy Doll Mixup","1","https://buddy.farm/ql/buddy-doll-mixup/","404","2026-08-27T19:47:30.6725487Z","10","","not_found","raw/questlines/buddy-doll-mixup.html","raw/questlines/buddy-doll-mixup-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"buddy found","Buddy Found","1","https://buddy.farm/ql/buddy-found/","404","2026-08-27T19:47:40.9555657Z","6","","not_found","raw/questlines/buddy-found.html","raw/questlines/buddy-found-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"buddy of friendship","Buddy of Friendship","1","https://buddy.farm/ql/buddy-of-friendship/","404","2026-08-27T19:47:47.1964294Z","10","","not_found","raw/questlines/buddy-of-friendship.html","raw/questlines/buddy-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"buddy rabbit","Buddy Rabbit","9","https://buddy.farm/ql/buddy-rabbit/","200","2026-08-27T19:47:57.4784798Z","6","","parsed_no_silver_total","raw/questlines/buddy-rabbit.html","raw/questlines/buddy-rabbit-headers.txt","75A84ED0379F1EA60894B8839407979A283EF7C57CF503646E298D0A42BAAAFA"
"buddy's christmas adventure","Buddy's Christmas Adventure","11","https://buddy.farm/ql/buddys-christmas-adventure/","404","2026-08-27T19:48:04.0712970Z","7","","not_found","raw/questlines/buddys-christmas-adventure.html","raw/questlines/buddys-christmas-adventure-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"buddy's school shenanigans","Buddy's School Shenanigans","10","https://buddy.farm/ql/buddys-school-shenanigans/","404","2026-08-27T19:48:11.3595992Z","8","","not_found","raw/questlines/buddys-school-shenanigans.html","raw/questlines/buddys-school-shenanigans-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"bug exporter enterprise","Bug Exporter Enterprise","9","https://buddy.farm/ql/bug-exporter-enterprise/","200","2026-08-27T19:48:19.5811068Z","6","","parsed_no_silver_total","raw/questlines/bug-exporter-enterprise.html","raw/questlines/bug-exporter-enterprise-headers.txt","84E892EA827A21F76D71825C4CA08A2D1C80D15EC36B7524EAA146D4C49138EB"
"bug life","Bug Life","1","https://buddy.farm/ql/bug-life/","200","2026-08-27T19:48:25.9557487Z","7","","parsed_no_silver_total","raw/questlines/bug-life.html","raw/questlines/bug-life-headers.txt","31108DC353AD98B44FF041E447C1194FC04D6A31A5A43DFE484511F6AD41252E"
"business is blooming","Business Is Blooming","9","https://buddy.farm/ql/business-is-blooming/","200","2026-08-27T19:48:33.4558154Z","9","","parsed_no_silver_total","raw/questlines/business-is-blooming.html","raw/questlines/business-is-blooming-headers.txt","24325ADEA9713EE23593BB21FCB32C6C35CDF3ABDEA1612DCBB87579A9FFD0CF"
"bust a ghost","Bust A Ghost","1","https://buddy.farm/ql/bust-a-ghost/","404","2026-08-27T19:48:42.9656363Z","10","","not_found","raw/questlines/bust-a-ghost.html","raw/questlines/bust-a-ghost-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"but are you sure?","But are you sure?","1","https://buddy.farm/ql/but-are-you-sure/","404","2026-08-27T19:48:53.4632145Z","8","","not_found","raw/questlines/but-are-you-sure.html","raw/questlines/but-are-you-sure-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"cabbages of friendship","Cabbages of Friendship","1","https://buddy.farm/ql/cabbages-of-friendship/","404","2026-08-27T19:49:01.7599979Z","7","","not_found","raw/questlines/cabbages-of-friendship.html","raw/questlines/cabbages-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"cake it or not","Cake It Or Not","3","https://buddy.farm/ql/cake-it-or-not/","200","2026-08-27T19:49:09.0241807Z","7","","parsed_no_silver_total","raw/questlines/cake-it-or-not.html","raw/questlines/cake-it-or-not-headers.txt","96623E50E5E3EDD8A1E9B006640FB12C40E68A792C885CABD3A716D42B9CAB4A"
"calm, cool, collected","Calm, Cool, Collected","3","https://buddy.farm/ql/calm-cool-collected/","200","2026-08-27T19:49:16.5368871Z","6","","parsed_no_silver_total","raw/questlines/calm-cool-collected.html","raw/questlines/calm-cool-collected-headers.txt","24AF35AA0036A8B5EC2120EB36348B9318AD1477A232689E825BCB38C4E83D62"
"candy and non dairy yummies","Candy And Non Dairy Yummies","6","https://buddy.farm/ql/candy-and-non-dairy-yummies/","200","2026-08-27T19:49:23.1441157Z","8","","parsed_no_silver_total","raw/questlines/candy-and-non-dairy-yummies.html","raw/questlines/candy-and-non-dairy-yummies-headers.txt","044B6B8FEB0A8547BAFFE5D556C64DB5AA82514799D3F5048140DF594047F2F5"
"candy causes","Candy Causes","10","https://buddy.farm/ql/candy-causes/","200","2026-08-27T19:49:31.4962197Z","7","","parsed_no_silver_total","raw/questlines/candy-causes.html","raw/questlines/candy-causes-headers.txt","38B5E7B1DA5E410DDE941395995743CF32125797C511AA2B26E3A5B91105C658"
"candy cure","Candy Cure","2","https://buddy.farm/ql/candy-cure/","200","2026-08-27T19:49:38.9157954Z","10","","parsed_no_silver_total","raw/questlines/candy-cure.html","raw/questlines/candy-cure-headers.txt","30C3231501EDF3E2DAAB7961D73219BA2181191D376FDE0C8D7675750D5D0EE9"
"candy mystery","Candy Mystery","4","https://buddy.farm/ql/candy-mystery/","200","2026-08-27T19:49:49.4165772Z","9","","parsed_no_silver_total","raw/questlines/candy-mystery.html","raw/questlines/candy-mystery-headers.txt","4391F23AFAE441FAB1B6C1B8A589F4A85B2C7173951A0E40AA08D0326831A81E"
"carve out some time","Carve Out Some Time","1","https://buddy.farm/ql/carve-out-some-time/","404","2026-08-27T19:49:58.9215775Z","10","","not_found","raw/questlines/carve-out-some-time.html","raw/questlines/carve-out-some-time-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"cat food","Cat Food","1","https://buddy.farm/ql/cat-food/","404","2026-08-27T19:50:09.1966935Z","10","","not_found","raw/questlines/cat-food.html","raw/questlines/cat-food-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"catch them all","Catch Them All","3","https://buddy.farm/ql/catch-them-all/","200","2026-08-27T19:50:19.4986952Z","8","","parsed_no_silver_total","raw/questlines/catch-them-all.html","raw/questlines/catch-them-all-headers.txt","4913E7DAB8BA488793BC93E7A3189F38E9832C53BAE77DA5E31403FB6F243D7B"
"catcher of ghosts","Catcher of Ghosts","10","https://buddy.farm/ql/catcher-of-ghosts/","200","2026-08-27T19:50:28.0016873Z","6","","parsed_no_silver_total","raw/questlines/catcher-of-ghosts.html","raw/questlines/catcher-of-ghosts-headers.txt","1129FB26B098475C1E146E9C9AA5DC476C3D2C29228EF41EDA19E9B3B2AC263B"
"cecil's new steed","Cecil's New Steed","1","https://buddy.farm/ql/cecils-new-steed/","404","2026-08-27T19:50:34.5096723Z","8","","not_found","raw/questlines/cecils-new-steed.html","raw/questlines/cecils-new-steed-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"celebrate learning","Celebrate Learning","1","https://buddy.farm/ql/celebrate-learning/","404","2026-08-27T19:50:42.8538699Z","9","","not_found","raw/questlines/celebrate-learning.html","raw/questlines/celebrate-learning-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"change of address","Change of Address","1","https://buddy.farm/ql/change-of-address/","404","2026-08-27T19:50:52.1231527Z","7","","not_found","raw/questlines/change-of-address.html","raw/questlines/change-of-address-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"chums","Chums","6","https://buddy.farm/ql/chums/","200","2026-08-27T19:50:59.4476134Z","6","","parsed_no_silver_total","raw/questlines/chums.html","raw/questlines/chums-headers.txt","9B1828615D4A426D9B344DFD5BAF62D3F73B4AF776D2094B42BFC0A6621190EE"
"coin connoisseur","Coin Connoisseur","1","https://buddy.farm/ql/coin-connoisseur/","404","2026-08-27T19:51:05.7825780Z","7","","not_found","raw/questlines/coin-connoisseur.html","raw/questlines/coin-connoisseur-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"comfort of friendship","Comfort of Friendship","1","https://buddy.farm/ql/comfort-of-friendship/","404","2026-08-27T19:51:13.0982705Z","7","","not_found","raw/questlines/comfort-of-friendship.html","raw/questlines/comfort-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"concessions to be made","Concessions To Be Made","8","https://buddy.farm/ql/concessions-to-be-made/","200","2026-08-27T19:51:20.3941703Z","6","","parsed_no_silver_total","raw/questlines/concessions-to-be-made.html","raw/questlines/concessions-to-be-made-headers.txt","5C4BB67CE08E04B778BF706C2CD71753F631F131E08D77B1693B2108929CA3CF"
"conjure up a new recipe","Conjure Up A New Recipe","1","https://buddy.farm/ql/conjure-up-a-new-recipe/","200","2026-08-27T19:51:26.9704368Z","8","","parsed_no_silver_total","raw/questlines/conjure-up-a-new-recipe.html","raw/questlines/conjure-up-a-new-recipe-headers.txt","A225E0FC9D32523436024CA9002E50FE95D1AEBCBA477639AEC2103BEAFD05A1"
"consequences and defenses","Consequences and Defenses","22","https://buddy.farm/ql/consequences-and-defenses/","200","2026-08-27T19:51:35.3069340Z","6","","parsed_no_silver_total","raw/questlines/consequences-and-defenses.html","raw/questlines/consequences-and-defenses-headers.txt","94CC3AC22681DFFAFF906F4F10E1E2FD99EB4F19EBC09EE7D05D20E05658999A"
"cookies of friendship","Cookies of Friendship","1","https://buddy.farm/ql/cookies-of-friendship/","404","2026-08-27T19:51:42.3033022Z","7","","not_found","raw/questlines/cookies-of-friendship.html","raw/questlines/cookies-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
