input_item_name,input_canonical_key,output_item_name,output_canonical_key,quantity,output_can_craft,output_can_cook,source_url,page_data_url,cache_file_name,parser_version,flags,notes
Cheese,cheese,Hickory Omelette,hickory omelette,2,false,true,https://buddy.farm/i/cheese/,https://buddy.farm/page-data/i/cheese/page-data.json,cheese__cheese.json,buddy-item-multi-source-v1,,
Cheese,cheese,Breakfast Boost,breakfast boost,1,false,true,https://buddy.farm/i/cheese/,https://buddy.farm/page-data/i/cheese/page-data.json,cheese__cheese.json,buddy-item-multi-source-v1,,
Clam Shell,clam shell,Seashell Necklace,seashell necklace,1,true,false,https://buddy.farm/i/clam-shell/,https://buddy.farm/page-data/i/clam-shell/page-data.json,clam-shell__clam-shell.json,buddy-item-multi-source-v1,,
Cloth,cloth,Blue Shirt,blue shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Red Shirt,red shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Green Shirt,green shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Yellow Shirt,yellow shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Basic Pillow,basic pillow,2,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Purple Shirt,purple shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Black Shirt,black shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Propeller Hat,propeller hat,25,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,Orange Shirt,orange shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Cloth,cloth,White Shirt,white shirt,10,true,false,https://buddy.farm/i/cloth/,https://buddy.farm/page-data/i/cloth/page-data.json,cloth__cloth.json,buddy-item-multi-source-v1,,
Coal,coal,Black Powder,black powder,3,true,false,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Bone Broth,bone broth,5,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Shrimp-a-Plenty,shrimp a plenty,240,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Onion Soup,onion soup,60,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Lantern,lantern,1,true,false,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Red Berry Pie,red berry pie,750,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Concord Grape Pie,concord grape pie,750,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Quandary Chowder,quandary chowder,240,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Over The Moon,over the moon,120,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Hickory Omelette,hickory omelette,240,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Metal Spool,metal spool,5,true,false,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Cabbage Stew,cabbage stew,480,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Cat's Meow,cat s meow,120,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Sea Pincher Special,sea pincher special,240,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Mushroom Stew,mushroom stew,180,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Neigh,neigh,180,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Breakfast Boost,breakfast boost,120,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Coal,coal,Acorn Pie,acorn pie,1500,false,true,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,coal__coal.json,buddy-item-multi-source-v1,,
Cogwheel,cogwheel,Magna Core,magna core,3,true,false,https://buddy.farm/i/cogwheel/,https://buddy.farm/page-data/i/cogwheel/page-data.json,cogwheel__cogwheel.json,buddy-item-multi-source-v1,,
Cogwheel,cogwheel,Valve,valve,1,true,false,https://buddy.farm/i/cogwheel/,https://buddy.farm/page-data/i/cogwheel/page-data.json,cogwheel__cogwheel.json,buddy-item-multi-source-v1,,
Cogwheel,cogwheel,Fancy Clock,fancy clock,2,true,false,https://buddy.farm/i/cogwheel/,https://buddy.farm/page-data/i/cogwheel/page-data.json,cogwheel__cogwheel.json,buddy-item-multi-source-v1,,
Coin Purse,coin purse,Blue Purse,blue purse,1,true,false,https://buddy.farm/i/coin-purse/,https://buddy.farm/page-data/i/coin-purse/page-data.json,coin-purse__coin-purse.json,buddy-item-multi-source-v1,,
Coin Purse,coin purse,White Purse,white purse,1,true,false,https://buddy.farm/i/coin-purse/,https://buddy.farm/page-data/i/coin-purse/page-data.json,coin-purse__coin-purse.json,buddy-item-multi-source-v1,,
Coin Purse,coin purse,Yellow Purse,yellow purse,1,true,false,https://buddy.farm/i/coin-purse/,https://buddy.farm/page-data/i/coin-purse/page-data.json,coin-purse__coin-purse.json,buddy-item-multi-source-v1,,
Coin Purse,coin purse,Black Purse,black purse,1,true,false,https://buddy.farm/i/coin-purse/,https://buddy.farm/page-data/i/coin-purse/page-data.json,coin-purse__coin-purse.json,buddy-item-multi-source-v1,,
Compass,compass,Y73841 Detector,y73841 detector,1,true,false,https://buddy.farm/i/compass/,https://buddy.farm/page-data/i/compass/page-data.json,compass__compass.json,buddy-item-multi-source-v1,,
Conch Shell,conch shell,Seashell Necklace,seashell necklace,1,true,false,https://buddy.farm/i/conch-shell/,https://buddy.farm/page-data/i/conch-shell/page-data.json,conch-shell__conch-shell.json,buddy-item-multi-source-v1,,
Control Box,control box,Engine,engine,1,true,false,https://buddy.farm/i/control-box/,https://buddy.farm/page-data/i/control-box/page-data.json,control-box__control-box.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Neigh,neigh,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Bone Broth,bone broth,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Onion Soup,onion soup,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Cat's Meow,cat s meow,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Quandary Chowder,quandary chowder,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Shrimp-a-Plenty,shrimp a plenty,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Mushroom Stew,mushroom stew,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Cooking Pot,cooking pot,Sea Pincher Special,sea pincher special,1,false,true,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,cooking-pot__cooking-pot.json,buddy-item-multi-source-v1,,
Copper Wire,copper wire,Spool of Copper,spool of copper,10,true,false,https://buddy.farm/i/copper-wire/,https://buddy.farm/page-data/i/copper-wire/page-data.json,copper-wire__copper-wire.json,buddy-item-multi-source-v1,,
Copper Wire,copper wire,Power Monitor,power monitor,1,true,false,https://buddy.farm/i/copper-wire/,https://buddy.farm/page-data/i/copper-wire/page-data.json,copper-wire__copper-wire.json,buddy-item-multi-source-v1,,
Corn,corn,Quandary Chowder,quandary chowder,16,false,true,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,corn__corn.json,buddy-item-multi-source-v1,,
Corn,corn,Corn Oil,corn oil,8,true,false,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,corn__corn.json,buddy-item-multi-source-v1,,
Corn,corn,Over The Moon,over the moon,3,false,true,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,corn__corn.json,buddy-item-multi-source-v1,,
Corn,corn,Corn Husk Doll,corn husk doll,3,true,false,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,corn__corn.json,buddy-item-multi-source-v1,,
Corn Oil,corn oil,Mayonnaise,mayonnaise,1,true,false,https://buddy.farm/i/corn-oil/,https://buddy.farm/page-data/i/corn-oil/page-data.json,corn-oil__corn-oil.json,buddy-item-multi-source-v1,,
Corn Oil,corn oil,Polished Boot,polished boot,1,true,false,https://buddy.farm/i/corn-oil/,https://buddy.farm/page-data/i/corn-oil/page-data.json,corn-oil__corn-oil.json,buddy-item-multi-source-v1,,
Corn Oil,corn oil,Quandary Chowder,quandary chowder,1,false,true,https://buddy.farm/i/corn-oil/,https://buddy.farm/page-data/i/corn-oil/page-data.json,corn-oil__corn-oil.json,buddy-item-multi-source-v1,,
Corn Oil,corn oil,Fancy Table,fancy table,1,true,false,https://buddy.farm/i/corn-oil/,https://buddy.farm/page-data/i/corn-oil/page-data.json,corn-oil__corn-oil.json,buddy-item-multi-source-v1,,
Cotton,cotton,Green Cloak,green cloak,1,true,false,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,cotton__cotton.json,buddy-item-multi-source-v1,,
Cotton,cotton,Sail Cloth,sail cloth,5,true,false,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,cotton__cotton.json,buddy-item-multi-source-v1,,
Cotton,cotton,Black Cloak,black cloak,1,true,false,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,cotton__cotton.json,buddy-item-multi-source-v1,,
Cotton,cotton,Fancy Chair,fancy chair,6,true,false,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,cotton__cotton.json,buddy-item-multi-source-v1,,
Cotton,cotton,White Cloak,white cloak,1,true,false,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,cotton__cotton.json,buddy-item-multi-source-v1,,
Cotton,cotton,Brown Cloak,brown cloak,1,true,false,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,cotton__cotton.json,buddy-item-multi-source-v1,,
Crab,crab,Sea Pincher Special,sea pincher special,3,false,true,https://buddy.farm/i/crab/,https://buddy.farm/page-data/i/crab/page-data.json,crab__crab.json,buddy-item-multi-source-v1,,
Cucumber,cucumber,Veggie Juice,veggie juice,7,true,false,https://buddy.farm/i/cucumber/,https://buddy.farm/page-data/i/cucumber/page-data.json,cucumber__cucumber.json,buddy-item-multi-source-v1,,
Cucumber,cucumber,Neigh,neigh,30,false,true,https://buddy.farm/i/cucumber/,https://buddy.farm/page-data/i/cucumber/page-data.json,cucumber__cucumber.json,buddy-item-multi-source-v1,,
Diamond,diamond,Gold Diamond Ring,gold diamond ring,1,true,false,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,diamond__diamond.json,buddy-item-multi-source-v1,,
Duck Feather,duck feather,Fancy Pillow,fancy pillow,25,true,false,https://buddy.farm/i/duck-feather/,https://buddy.farm/page-data/i/duck-feather/page-data.json,duck-feather__duck-feather.json,buddy-item-multi-source-v1,,
Eggplant,eggplant,Veggie Juice,veggie juice,7,true,false,https://buddy.farm/i/eggplant/,https://buddy.farm/page-data/i/eggplant/page-data.json,eggplant__eggplant.json,buddy-item-multi-source-v1,,
Eggs,eggs,Mayonnaise,mayonnaise,25,true,false,https://buddy.farm/i/eggs/,https://buddy.farm/page-data/i/eggs/page-data.json,eggs__eggs.json,buddy-item-multi-source-v1,,
Eggs,eggs,Breakfast Boost,breakfast boost,3,false,true,https://buddy.farm/i/eggs/,https://buddy.farm/page-data/i/eggs/page-data.json,eggs__eggs.json,buddy-item-multi-source-v1,,
Eggs,eggs,Red Berry Pie,red berry pie,10,false,true,https://buddy.farm/i/eggs/,https://buddy.farm/page-data/i/eggs/page-data.json,eggs__eggs.json,buddy-item-multi-source-v1,,
Eggs,eggs,Concord Grape Pie,concord grape pie,10,false,true,https://buddy.farm/i/eggs/,https://buddy.farm/page-data/i/eggs/page-data.json,eggs__eggs.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Pie Pan,pie pan,25,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Kill Switch,kill switch,3,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Steel Plate,steel plate,2,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Pitchfork,pitchfork,1,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Cannon,cannon,10,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Steel Buckle,steel buckle,2,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Unpolished Shimmer Stone,unpolished shimmer stone,1,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Wrench,wrench,5,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emberstone,emberstone,Cooking Pot,cooking pot,25,true,false,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,emberstone__emberstone.json,buddy-item-multi-source-v1,,
Emerald,emerald,Mystic Ring,mystic ring,2,true,false,https://buddy.farm/i/emerald/,https://buddy.farm/page-data/i/emerald/page-data.json,emerald__emerald.json,buddy-item-multi-source-v1,,
Emerald,emerald,Emerald Ring,emerald ring,1,true,false,https://buddy.farm/i/emerald/,https://buddy.farm/page-data/i/emerald/page-data.json,emerald__emerald.json,buddy-item-multi-source-v1,,
Emerald,emerald,Gold Emerald Ring,gold emerald ring,1,true,false,https://buddy.farm/i/emerald/,https://buddy.farm/page-data/i/emerald/page-data.json,emerald__emerald.json,buddy-item-multi-source-v1,,
Energy Coil,energy coil,Engine,engine,1,true,false,https://buddy.farm/i/energy-coil/,https://buddy.farm/page-data/i/energy-coil/page-data.json,energy-coil__energy-coil.json,buddy-item-multi-source-v1,,
Essence of Slime,essence of slime,Cat's Meow,cat s meow,3,false,true,https://buddy.farm/i/essence-of-slime/,https://buddy.farm/page-data/i/essence-of-slime/page-data.json,essence-of-slime__essence-of-slime.json,buddy-item-multi-source-v1,,
Essence of Slime,essence of slime,Sea Pincher Special,sea pincher special,1,false,true,https://buddy.farm/i/essence-of-slime/,https://buddy.farm/page-data/i/essence-of-slime/page-data.json,essence-of-slime__essence-of-slime.json,buddy-item-multi-source-v1,,
Fairy Crystal,fairy crystal,Crystal Pickaxe,crystal pickaxe,1,true,false,https://buddy.farm/i/fairy-crystal/,https://buddy.farm/page-data/i/fairy-crystal/page-data.json,fairy-crystal__fairy-crystal.json,buddy-item-multi-source-v1,,
Fancy Chair,fancy chair,Grand Piano,grand piano,1,true,false,https://buddy.farm/i/fancy-chair/,https://buddy.farm/page-data/i/fancy-chair/page-data.json,fancy-chair__fancy-chair.json,buddy-item-multi-source-v1,,
Feathers,feathers,White Parchment,white parchment,3,true,false,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,feathers__feathers.json,buddy-item-multi-source-v1,,
