openable_item_name,openable_canonical_key,content_item_name,content_canonical_key,quantity_per_open,quantity_min,quantity_max,quantity_kind,evidence,notes,source_url,page_data_url,cache_file_name,parser_version
Apple Basket,apple basket,Apple Pie,apple pie,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/apple-basket/,https://buddy.farm/page-data/i/apple-basket/page-data.json,apple-basket__apple-basket.json,buddy-item-multi-source-v1
Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,Prune Juice,prune juice,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,beatrix-s-booming-brawl-box-02__beatrix-s-booming-brawl-box-02.json,buddy-item-multi-source-v1
Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,Green Torpedo,green torpedo,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,beatrix-s-booming-brawl-box-02__beatrix-s-booming-brawl-box-02.json,buddy-item-multi-source-v1
Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,Safety Mask,safety mask,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,beatrix-s-booming-brawl-box-02__beatrix-s-booming-brawl-box-02.json,buddy-item-multi-source-v1
Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,Event Token Purse,event token purse,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,beatrix-s-booming-brawl-box-02__beatrix-s-booming-brawl-box-02.json,buddy-item-multi-source-v1
Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,Red Rocket,red rocket,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,beatrix-s-booming-brawl-box-02__beatrix-s-booming-brawl-box-02.json,buddy-item-multi-source-v1
Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,Tackle Box,tackle box,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,beatrix-s-booming-brawl-box-02__beatrix-s-booming-brawl-box-02.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Apple,apple,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Apple Cider,apple cider,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Arnold Palmer,arnold palmer,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Fishing Net,fishing net,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Glass Bottle,glass bottle,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Lemon,lemon,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Orange,orange,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Present,birthday present,Grapes,grapes,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-present/,https://buddy.farm/page-data/i/birthday-present/page-data.json,birthday-present__birthday-present.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Cornucopia 01,cornucopia 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Winter Basket,winter basket,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Spring Basket 01,spring basket 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,frank's Basket,frank s basket,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Box of Chocolate 01,box of chocolate 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Lovely Present,lovely present,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Treat Bag 04,treat bag 04,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Box of Chocolate 02,box of chocolate 02,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Stack of Cards,stack of cards,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Apple Basket,apple basket,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Holger's Lunch Box,holger s lunch box,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Beatrix's Big Box of Boom,beatrix s big box of boom,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Treat Bag 05,treat bag 05,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Cornucopia 02,cornucopia 02,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Frozen Chest 01,frozen chest 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Birthday Surprise Box 03,birthday surprise box 03,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Magical Chest 01,magical chest 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Backpack,backpack,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Summer Basket,summer basket,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Heart-shaped Box 01,heart shaped box 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Fancy Present,fancy present,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Buddy's School Bag,buddy s school bag,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 03,birthday surprise box 03,Fall Basket,fall basket,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,birthday-surprise-box-03__birthday-surprise-box-03.json,buddy-item-multi-source-v1
Birthday Surprise Box 04,birthday surprise box 04,Cornucopia 01,cornucopia 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-04/,https://buddy.farm/page-data/i/birthday-surprise-box-04/page-data.json,birthday-surprise-box-04__birthday-surprise-box-04.json,buddy-item-multi-source-v1
Birthday Surprise Box 04,birthday surprise box 04,Winter Basket,winter basket,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-04/,https://buddy.farm/page-data/i/birthday-surprise-box-04/page-data.json,birthday-surprise-box-04__birthday-surprise-box-04.json,buddy-item-multi-source-v1
Birthday Surprise Box 04,birthday surprise box 04,Spring Basket 01,spring basket 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-04/,https://buddy.farm/page-data/i/birthday-surprise-box-04/page-data.json,birthday-surprise-box-04__birthday-surprise-box-04.json,buddy-item-multi-source-v1
Birthday Surprise Box 04,birthday surprise box 04,Baba's Snack Pack,baba s snack pack,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-04/,https://buddy.farm/page-data/i/birthday-surprise-box-04/page-data.json,birthday-surprise-box-04__birthday-surprise-box-04.json,buddy-item-multi-source-v1
Birthday Surprise Box 04,birthday surprise box 04,frank's Basket,frank s basket,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-04/,https://buddy.farm/page-data/i/birthday-surprise-box-04/page-data.json,birthday-surprise-box-04__birthday-surprise-box-04.json,buddy-item-multi-source-v1
Birthday Surprise Box 04,birthday surprise box 04,Box of Chocolate 01,box of chocolate 01,,1,2,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/birthday-surprise-box-04/,https://buddy.farm/page-data/i/birthday-surprise-box-04/page-data.json,birthday-surprise-box-04__birthday-surprise-box-04.json,buddy-item-multi-source-v1
