source_type,item_name,canonical_key,source_name,source_canonical_key,detail,source_url,page_data_url,cache_file_name,parser_version,flags,notes
openable_reverse,Beatrix's Big Box of Boom,beatrix s big box of boom,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/beatrix-s-big-box-of-boom/,https://buddy.farm/page-data/i/beatrix-s-big-box-of-boom/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Beatrix's Big Box of Boom,beatrix s big box of boom,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/beatrix-s-big-box-of-boom/,https://buddy.farm/page-data/i/beatrix-s-big-box-of-boom/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Beatrix's Booming Brawl Box 01,beatrix s booming brawl box 01,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/beatrix-s-booming-brawl-box-01/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Beatrix's Booming Brawl Box 01,beatrix s booming brawl box 01,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/beatrix-s-booming-brawl-box-01/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/beatrix-s-booming-brawl-box-02/,https://buddy.farm/page-data/i/beatrix-s-booming-brawl-box-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Birthday Surprise Box 03,birthday surprise box 03,Birthday Surprise Box 03,birthday surprise box 03,1-1,https://buddy.farm/i/birthday-surprise-box-03/,https://buddy.farm/page-data/i/birthday-surprise-box-03/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Birthday Surprise Box 04,birthday surprise box 04,Birthday Surprise Box 04,birthday surprise box 04,1-1,https://buddy.farm/i/birthday-surprise-box-04/,https://buddy.farm/page-data/i/birthday-surprise-box-04/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Birthday Surprise Box 05,birthday surprise box 05,Birthday Surprise Box 05,birthday surprise box 05,1-1,https://buddy.farm/i/birthday-surprise-box-05/,https://buddy.farm/page-data/i/birthday-surprise-box-05/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Black Hole Egg,black hole egg,Garden Crate 01,garden crate 01,1-1,https://buddy.farm/i/black-hole-egg/,https://buddy.farm/page-data/i/black-hole-egg/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Black Hole Egg,black hole egg,Galactic Egg Basket,galactic egg basket,1-3,https://buddy.farm/i/black-hole-egg/,https://buddy.farm/page-data/i/black-hole-egg/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Black Powder,black powder,Beatrix's Big Box of Boom,beatrix s big box of boom,200-200,https://buddy.farm/i/black-powder/,https://buddy.farm/page-data/i/black-powder/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Blue Dye,blue dye,Summer Basket,summer basket,5-5,https://buddy.farm/i/blue-dye/,https://buddy.farm/page-data/i/blue-dye/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Blue Feathers,blue feathers,frank's Basket,frank s basket,5-5,https://buddy.farm/i/blue-feathers/,https://buddy.farm/page-data/i/blue-feathers/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Blue Sea Bass,blue sea bass,Christmas Present 08,christmas present 08,80-80,https://buddy.farm/i/blue-sea-bass/,https://buddy.farm/page-data/i/blue-sea-bass/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Blue Shell,blue shell,Rosalie's Beach Tote,rosalie s beach tote,1-1,https://buddy.farm/i/blue-shell/,https://buddy.farm/page-data/i/blue-shell/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Blue Star Stomper,blue star stomper,Beatrix's Big Box of Boom,beatrix s big box of boom,25-25,https://buddy.farm/i/blue-star-stomper/,https://buddy.farm/page-data/i/blue-star-stomper/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Blue Star Stomper,blue star stomper,Beatrix's Booming Brawl Box 01,beatrix s booming brawl box 01,30-30,https://buddy.farm/i/blue-star-stomper/,https://buddy.farm/page-data/i/blue-star-stomper/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Blue Star Stomper,blue star stomper,Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,40-40,https://buddy.farm/i/blue-star-stomper/,https://buddy.farm/page-data/i/blue-star-stomper/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Boltonic Love Potion 4,boltonic love potion 4,Heart-shaped Box 01,heart shaped box 01,2-2,https://buddy.farm/i/boltonic-love-potion-4/,https://buddy.farm/page-data/i/boltonic-love-potion-4/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Bomb,bomb,Beatrix's Big Box of Boom,beatrix s big box of boom,10-10,https://buddy.farm/i/bomb/,https://buddy.farm/page-data/i/bomb/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Bomb,bomb,Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,5-5,https://buddy.farm/i/bomb/,https://buddy.farm/page-data/i/bomb/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Bone,bone,Grab Bag 01,grab bag 01,10-50,https://buddy.farm/i/bone/,https://buddy.farm/page-data/i/bone/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Borgen Buck,borgen buck,Borgen Bag 01,borgen bag 01,1-10,https://buddy.farm/i/borgen-buck/,https://buddy.farm/page-data/i/borgen-buck/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Borgen Buck,borgen buck,Fancy Present,fancy present,1-1,https://buddy.farm/i/borgen-buck/,https://buddy.farm/page-data/i/borgen-buck/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Bottle Rocket,bottle rocket,Beatrix's Big Box of Boom,beatrix s big box of boom,200-200,https://buddy.farm/i/bottle-rocket/,https://buddy.farm/page-data/i/bottle-rocket/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Bottle Rocket,bottle rocket,Beatrix's Booming Brawl Box 01,beatrix s booming brawl box 01,250-250,https://buddy.farm/i/bottle-rocket/,https://buddy.farm/page-data/i/bottle-rocket/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Box of Chocolate 01,box of chocolate 01,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/box-of-chocolate-01/,https://buddy.farm/page-data/i/box-of-chocolate-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Box of Chocolate 01,box of chocolate 01,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/box-of-chocolate-01/,https://buddy.farm/page-data/i/box-of-chocolate-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Box of Chocolate 01,box of chocolate 01,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/box-of-chocolate-01/,https://buddy.farm/page-data/i/box-of-chocolate-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Box of Chocolate 02,box of chocolate 02,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/box-of-chocolate-02/,https://buddy.farm/page-data/i/box-of-chocolate-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Box of Chocolate 02,box of chocolate 02,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/box-of-chocolate-02/,https://buddy.farm/page-data/i/box-of-chocolate-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Box of Chocolate 02,box of chocolate 02,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/box-of-chocolate-02/,https://buddy.farm/page-data/i/box-of-chocolate-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Box of Holiday Cakes,box of holiday cakes,Holiday Cheer Bundle 01,holiday cheer bundle 01,2-2,https://buddy.farm/i/box-of-holiday-cakes/,https://buddy.farm/page-data/i/box-of-holiday-cakes/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Bread,bread,Thomas's Tavern Tote,thomas s tavern tote,3-3,https://buddy.farm/i/bread/,https://buddy.farm/page-data/i/bread/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Breakfast Boost,breakfast boost,Harvest Bundle 01,harvest bundle 01,10-10,https://buddy.farm/i/breakfast-boost/,https://buddy.farm/page-data/i/breakfast-boost/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Breakfast Boost,breakfast boost,Picnic Basket 01,picnic basket 01,7-7,https://buddy.farm/i/breakfast-boost/,https://buddy.farm/page-data/i/breakfast-boost/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy Doll,buddy doll,Apple Crate 02,apple crate 02,1-1,https://buddy.farm/i/buddy-doll/,https://buddy.farm/page-data/i/buddy-doll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy Doll,buddy doll,Frozen Chest 02,frozen chest 02,1-1,https://buddy.farm/i/buddy-doll/,https://buddy.farm/page-data/i/buddy-doll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy Doll,buddy doll,Frozen Chest 03,frozen chest 03,1-1,https://buddy.farm/i/buddy-doll/,https://buddy.farm/page-data/i/buddy-doll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy Elf on a Shelf,buddy elf on a shelf,Holiday Cheer Bundle 01,holiday cheer bundle 01,1-1,https://buddy.farm/i/buddy-elf-on-a-shelf/,https://buddy.farm/page-data/i/buddy-elf-on-a-shelf/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy's Beach Bag,buddy s beach bag,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/buddy-s-beach-bag/,https://buddy.farm/page-data/i/buddy-s-beach-bag/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy's School Bag,buddy s school bag,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy's School Bag,buddy s school bag,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Buddy's School Bag,buddy s school bag,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Bunny Ears,bunny ears,frank's Basket,frank s basket,1-1,https://buddy.farm/i/bunny-ears/,https://buddy.farm/page-data/i/bunny-ears/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cabbage,cabbage,Baba's Snack Pack,baba s snack pack,30-30,https://buddy.farm/i/cabbage/,https://buddy.farm/page-data/i/cabbage/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cabbage Stew,cabbage stew,Baba's Snack Pack,baba s snack pack,1-1,https://buddy.farm/i/cabbage-stew/,https://buddy.farm/page-data/i/cabbage-stew/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy,candy,Treat Bag 01,treat bag 01,5-5,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy,candy,Treat Bag 02,treat bag 02,5-5,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy,candy,Treat Bag 04,treat bag 04,5-5,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy,candy,Treat Bag 05,treat bag 05,25-25,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy Cane,candy cane,Christmas Stocking,christmas stocking,3-3,https://buddy.farm/i/candy-cane/,https://buddy.farm/page-data/i/candy-cane/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy Corn,candy corn,Treat Bag 04,treat bag 04,2-2,https://buddy.farm/i/candy-corn/,https://buddy.farm/page-data/i/candy-corn/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy Roll,candy roll,Christmas Stocking,christmas stocking,3-3,https://buddy.farm/i/candy-roll/,https://buddy.farm/page-data/i/candy-roll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Candy Roll,candy roll,Christmas Present 05,christmas present 05,50-50,https://buddy.farm/i/candy-roll/,https://buddy.farm/page-data/i/candy-roll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Carrot,carrot,Christmas Present 06,christmas present 06,60-60,https://buddy.farm/i/carrot/,https://buddy.farm/page-data/i/carrot/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Carrot Seeds,carrot seeds,frank's Basket,frank s basket,12-12,https://buddy.farm/i/carrot-seeds/,https://buddy.farm/page-data/i/carrot-seeds/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Carrot Seeds,carrot seeds,Welcome Card,welcome card,8-8,https://buddy.farm/i/carrot-seeds/,https://buddy.farm/page-data/i/carrot-seeds/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cat's Meow,cat s meow,Holger's Lunch Box,holger s lunch box,5-5,https://buddy.farm/i/cat-s-meow/,https://buddy.farm/page-data/i/cat-s-meow/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cat's Meow,cat s meow,Picnic Basket 01,picnic basket 01,7-7,https://buddy.farm/i/cat-s-meow/,https://buddy.farm/page-data/i/cat-s-meow/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Caterpillar,caterpillar,Christmas Present 10,christmas present 10,100-100,https://buddy.farm/i/caterpillar/,https://buddy.farm/page-data/i/caterpillar/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Caterpillar,caterpillar,Bug Bag 01,bug bag 01,1-10,https://buddy.farm/i/caterpillar/,https://buddy.farm/page-data/i/caterpillar/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Catfish,catfish,Grab Bag 01,grab bag 01,10-25,https://buddy.farm/i/catfish/,https://buddy.farm/page-data/i/catfish/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Chattering Teeth,chattering teeth,Treat Bag 03,treat bag 03,1-1,https://buddy.farm/i/chattering-teeth/,https://buddy.farm/page-data/i/chattering-teeth/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cheese,cheese,Corn Prize Bag,corn prize bag,5-5,https://buddy.farm/i/cheese/,https://buddy.farm/page-data/i/cheese/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cheese,cheese,Baba's Snack Pack,baba s snack pack,3-3,https://buddy.farm/i/cheese/,https://buddy.farm/page-data/i/cheese/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Christmas Card,christmas card,Lovely Present,lovely present,3-3,https://buddy.farm/i/christmas-card/,https://buddy.farm/page-data/i/christmas-card/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Christmas Card,christmas card,Shiny Present,shiny present,3-3,https://buddy.farm/i/christmas-card/,https://buddy.farm/page-data/i/christmas-card/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Christmas Card,christmas card,Fancy Present,fancy present,3-3,https://buddy.farm/i/christmas-card/,https://buddy.farm/page-data/i/christmas-card/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Clownfish,clownfish,Christmas Present 08,christmas present 08,80-80,https://buddy.farm/i/clownfish/,https://buddy.farm/page-data/i/clownfish/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Clubs,clubs,Backpack,backpack,1-1,https://buddy.farm/i/clubs/,https://buddy.farm/page-data/i/clubs/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Clubs,clubs,Stack of Cards,stack of cards,1-1,https://buddy.farm/i/clubs/,https://buddy.farm/page-data/i/clubs/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Coconut Water,coconut water,Traveler's Bag 01,traveler s bag 01,1-1,https://buddy.farm/i/coconut-water/,https://buddy.farm/page-data/i/coconut-water/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cogwheel,cogwheel,Large Chest 02,large chest 02,2-2,https://buddy.farm/i/cogwheel/,https://buddy.farm/page-data/i/cogwheel/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Comet Egg,comet egg,Galactic Egg Basket,galactic egg basket,1-3,https://buddy.farm/i/comet-egg/,https://buddy.farm/page-data/i/comet-egg/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Conch Shell,conch shell,Christmas Present 08,christmas present 08,80-80,https://buddy.farm/i/conch-shell/,https://buddy.farm/page-data/i/conch-shell/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Conch Shell,conch shell,Rosalie's Beach Tote,rosalie s beach tote,1-1,https://buddy.farm/i/conch-shell/,https://buddy.farm/page-data/i/conch-shell/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Corn,corn,Christmas Present 04,christmas present 04,40-40,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Corn,corn,Cornucopia 01,cornucopia 01,25-25,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Corn,corn,Large Chest 03,large chest 03,10-10,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Corn,corn,Cornucopia 03,cornucopia 03,100-100,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Corn,corn,Cornucopia 02,cornucopia 02,100-100,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cornucopia 01,cornucopia 01,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/cornucopia-01/,https://buddy.farm/page-data/i/cornucopia-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Cornucopia 01,cornucopia 01,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/cornucopia-01/,https://buddy.farm/page-data/i/cornucopia-01/page-data.json,,buddy-item-multi-source-v1,,
