quest_key,reward_type,item_name,canonical_key,quantity,source_url,notes
12 days of christmas viii,item,Christmas Present 08,christmas present 08,1,https://buddy.farm/i/christmas-present-08/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-08/; Page data: https://buddy.farm/page-data/i/christmas-present-08/page-data.json; Cache: christmas-present-08__christmas-present-08.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 626; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas x,item,Christmas Present 10,christmas present 10,1,https://buddy.farm/i/christmas-present-10/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-10/; Page data: https://buddy.farm/page-data/i/christmas-present-10/page-data.json; Cache: christmas-present-10__christmas-present-10.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 624; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Christmas Present 11,christmas present 11,1,https://buddy.farm/i/christmas-present-11/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-11/; Page data: https://buddy.farm/page-data/i/christmas-present-11/page-data.json; Cache: christmas-present-11__christmas-present-11.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Christmas Present 12,christmas present 12,1,https://buddy.farm/i/christmas-present-12/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-12/; Page data: https://buddy.farm/page-data/i/christmas-present-12/page-data.json; Cache: christmas-present-12__christmas-present-12.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats i,item,Christmas Present 01,christmas present 01,1,https://buddy.farm/i/christmas-present-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-01/; Page data: https://buddy.farm/page-data/i/christmas-present-01/page-data.json; Cache: christmas-present-01__christmas-present-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7550586; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ii,item,Apple Turnover,apple turnover,2,https://buddy.farm/i/apple-turnover/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-turnover/; Page data: https://buddy.farm/page-data/i/apple-turnover/page-data.json; Cache: apple-turnover__apple-turnover.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552710; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ii,item,Arnold Palmer,arnold palmer,10,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552710; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ii,item,Christmas Present 02,christmas present 02,1,https://buddy.farm/i/christmas-present-02/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-02/; Page data: https://buddy.farm/page-data/i/christmas-present-02/page-data.json; Cache: christmas-present-02__christmas-present-02.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552710; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ii,item,Holiday Cake,holiday cake,5,https://buddy.farm/i/holiday-cake/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/holiday-cake/; Page data: https://buddy.farm/page-data/i/holiday-cake/page-data.json; Cache: holiday-cake__holiday-cake.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552710; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iii,item,Christmas Present 03,christmas present 03,1,https://buddy.farm/i/christmas-present-03/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-03/; Page data: https://buddy.farm/page-data/i/christmas-present-03/page-data.json; Cache: christmas-present-03__christmas-present-03.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552711; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iii,item,Happy Cookies,happy cookies,1,https://buddy.farm/i/happy-cookies/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/happy-cookies/; Page data: https://buddy.farm/page-data/i/happy-cookies/page-data.json; Cache: happy-cookies__happy-cookies.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552711; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iii,item,Holiday Cake,holiday cake,5,https://buddy.farm/i/holiday-cake/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/holiday-cake/; Page data: https://buddy.farm/page-data/i/holiday-cake/page-data.json; Cache: holiday-cake__holiday-cake.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552711; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iii,item,Prune Juice,prune juice,1,https://buddy.farm/i/prune-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/prune-juice/; Page data: https://buddy.farm/page-data/i/prune-juice/page-data.json; Cache: prune-juice__prune-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552711; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iv,item,Box of Holiday Cakes,box of holiday cakes,1,https://buddy.farm/i/box-of-holiday-cakes/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/box-of-holiday-cakes/; Page data: https://buddy.farm/page-data/i/box-of-holiday-cakes/page-data.json; Cache: box-of-holiday-cakes__box-of-holiday-cakes.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552814; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iv,item,Christmas Present 04,christmas present 04,1,https://buddy.farm/i/christmas-present-04/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-04/; Page data: https://buddy.farm/page-data/i/christmas-present-04/page-data.json; Cache: christmas-present-04__christmas-present-04.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552814; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iv,item,Maverick Chip,maverick chip,3,https://buddy.farm/i/maverick-chip/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/maverick-chip/; Page data: https://buddy.farm/page-data/i/maverick-chip/page-data.json; Cache: maverick-chip__maverick-chip.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552814; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iv,item,Mushroom Stew,mushroom stew,10,https://buddy.farm/i/mushroom-stew/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552814; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ix,item,Box of Holiday Cakes,box of holiday cakes,1,https://buddy.farm/i/box-of-holiday-cakes/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/box-of-holiday-cakes/; Page data: https://buddy.farm/page-data/i/box-of-holiday-cakes/page-data.json; Cache: box-of-holiday-cakes__box-of-holiday-cakes.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552822; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ix,item,Breakfast Boost,breakfast boost,5,https://buddy.farm/i/breakfast-boost/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/breakfast-boost/; Page data: https://buddy.farm/page-data/i/breakfast-boost/page-data.json; Cache: breakfast-boost__breakfast-boost.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552822; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ix,item,Buddy Doll,buddy doll,2,https://buddy.farm/i/buddy-doll/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/buddy-doll/; Page data: https://buddy.farm/page-data/i/buddy-doll/page-data.json; Cache: buddy-doll__buddy-doll.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552822; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ix,item,Christmas Present 09,christmas present 09,1,https://buddy.farm/i/christmas-present-09/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-09/; Page data: https://buddy.farm/page-data/i/christmas-present-09/page-data.json; Cache: christmas-present-09__christmas-present-09.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552822; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ix,item,Mega Cotton Seeds,mega cotton seeds,50,https://buddy.farm/i/mega-cotton-seeds/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mega-cotton-seeds/; Page data: https://buddy.farm/page-data/i/mega-cotton-seeds/page-data.json; Cache: mega-cotton-seeds__mega-cotton-seeds.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552822; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats v,item,Box of Holiday Cakes,box of holiday cakes,1,https://buddy.farm/i/box-of-holiday-cakes/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/box-of-holiday-cakes/; Page data: https://buddy.farm/page-data/i/box-of-holiday-cakes/page-data.json; Cache: box-of-holiday-cakes__box-of-holiday-cakes.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552818; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats v,item,Christmas Present 05,christmas present 05,1,https://buddy.farm/i/christmas-present-05/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-05/; Page data: https://buddy.farm/page-data/i/christmas-present-05/page-data.json; Cache: christmas-present-05__christmas-present-05.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552818; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats v,item,Quandary Chowder,quandary chowder,10,https://buddy.farm/i/quandary-chowder/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/quandary-chowder/; Page data: https://buddy.farm/page-data/i/quandary-chowder/page-data.json; Cache: quandary-chowder__quandary-chowder.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552818; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats v,item,Void Bag 01,void bag 01,25,https://buddy.farm/i/void-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552818; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats vi,item,Box of Holiday Cakes,box of holiday cakes,1,https://buddy.farm/i/box-of-holiday-cakes/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/box-of-holiday-cakes/; Page data: https://buddy.farm/page-data/i/box-of-holiday-cakes/page-data.json; Cache: box-of-holiday-cakes__box-of-holiday-cakes.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552819; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats vi,item,Christmas Card,christmas card,1,https://buddy.farm/i/christmas-card/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-card/; Page data: https://buddy.farm/page-data/i/christmas-card/page-data.json; Cache: christmas-card__christmas-card.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552819; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats vi,item,Christmas Present 06,christmas present 06,1,https://buddy.farm/i/christmas-present-06/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-06/; Page data: https://buddy.farm/page-data/i/christmas-present-06/page-data.json; Cache: christmas-present-06__christmas-present-06.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552819; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats vi,item,Cranberry Juice,cranberry juice,1,https://buddy.farm/i/cranberry-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552819; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats vi,item,Hickory Omelette,hickory omelette,5,https://buddy.farm/i/hickory-omelette/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/hickory-omelette/; Page data: https://buddy.farm/page-data/i/hickory-omelette/page-data.json; Cache: hickory-omelette__hickory-omelette.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552819; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats vii,item,Christmas Present 07,christmas present 07,1,https://buddy.farm/i/christmas-present-07/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/christmas-present-07/; Page data: https://buddy.farm/page-data/i/christmas-present-07/page-data.json; Cache: christmas-present-07__christmas-present-07.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552820; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats viii,item,Baba Cola,baba cola,3,https://buddy.farm/i/baba-cola/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/baba-cola/; Page data: https://buddy.farm/page-data/i/baba-cola/page-data.json; Cache: baba-cola__baba-cola.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552821; Quest end date: 2026-01-04T05:59:59+00:00
