item_name,canonical_key,source_name,source_canonical_key,source_type,preferred_unit,source_url,notes
Apple Basket,apple basket,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/apple-basket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/apple-basket/; Page data: https://buddy.farm/page-data/i/apple-basket/page-data.json; Cache: apple-basket__apple-basket.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Apple Basket,apple basket,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Apple Crate 01,apple crate 01,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Apple Crate 02,apple crate 02,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 50-50; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Birthday Present,birthday present,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Box of Chocolate 02,box of chocolate 02,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Buddy's Beach Bag,buddy's beach bag,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Drink Bundle,drink bundle,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Fancy Present,fancy present,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Frozen Chest 02,frozen chest 02,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Frozen Chest 03,frozen chest 03,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 125-125; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Giving Box 01,giving box 01,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 250-250; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Lovely Present,lovely present,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Present 02,present 02,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 50-50; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Rosalie's Beach Tote,rosalie's beach tote,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Shiny Present,shiny present,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Spring Basket 02,spring basket 02,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 15-15; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Thomas's Tavern Tote,thomas's tavern tote,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Tower Prep Pack 01,tower prep pack 01,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 250-250; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Cider,apple cider,Winter Basket,winter basket,openable,openable,https://buddy.farm/i/apple-cider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1
Apple Core,apple core,Apple Basket,apple basket,openable,openable,https://buddy.farm/i/apple-core/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/apple-core/; Page data: https://buddy.farm/page-data/i/apple-core/page-data.json; Cache: apple-core__apple-core.json; Parser: buddy-item-multi-source-v1
Apple Core,apple core,Apple Crate 01,apple crate 01,openable,openable,https://buddy.farm/i/apple-core/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/apple-core/; Page data: https://buddy.farm/page-data/i/apple-core/page-data.json; Cache: apple-core__apple-core.json; Parser: buddy-item-multi-source-v1
Apple Core,apple core,Apple Crate 02,apple crate 02,openable,openable,https://buddy.farm/i/apple-core/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/apple-core/; Page data: https://buddy.farm/page-data/i/apple-core/page-data.json; Cache: apple-core__apple-core.json; Parser: buddy-item-multi-source-v1
Apple Crate 01,apple crate 01,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/apple-crate-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/apple-crate-01/; Page data: https://buddy.farm/page-data/i/apple-crate-01/page-data.json; Cache: apple-crate-01__apple-crate-01.json; Parser: buddy-item-multi-source-v1
Apple Crate 01,apple crate 01,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/apple-crate-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/apple-crate-01/; Page data: https://buddy.farm/page-data/i/apple-crate-01/page-data.json; Cache: apple-crate-01__apple-crate-01.json; Parser: buddy-item-multi-source-v1
Apple Crate 02,apple crate 02,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/apple-crate-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/apple-crate-02/; Page data: https://buddy.farm/page-data/i/apple-crate-02/page-data.json; Cache: apple-crate-02__apple-crate-02.json; Parser: buddy-item-multi-source-v1
Apple Picker,apple picker,Apple Crate 02,apple crate 02,openable,openable,https://buddy.farm/i/apple-picker/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/apple-picker/; Page data: https://buddy.farm/page-data/i/apple-picker/page-data.json; Cache: apple-picker__apple-picker.json; Parser: buddy-item-multi-source-v1
Apple Pie,apple pie,Apple Basket,apple basket,openable,openable,https://buddy.farm/i/apple-pie/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/apple-pie/; Page data: https://buddy.farm/page-data/i/apple-pie/page-data.json; Cache: apple-pie__apple-pie.json; Parser: buddy-item-multi-source-v1
Apple Pie,apple pie,Apple Crate 01,apple crate 01,openable,openable,https://buddy.farm/i/apple-pie/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/apple-pie/; Page data: https://buddy.farm/page-data/i/apple-pie/page-data.json; Cache: apple-pie__apple-pie.json; Parser: buddy-item-multi-source-v1
Apple Pie,apple pie,Apple Crate 02,apple crate 02,openable,openable,https://buddy.farm/i/apple-pie/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/apple-pie/; Page data: https://buddy.farm/page-data/i/apple-pie/page-data.json; Cache: apple-pie__apple-pie.json; Parser: buddy-item-multi-source-v1
Apple Pie,apple pie,Holiday Cheer Bundle 01,holiday cheer bundle 01,openable,openable,https://buddy.farm/i/apple-pie/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/apple-pie/; Page data: https://buddy.farm/page-data/i/apple-pie/page-data.json; Cache: apple-pie__apple-pie.json; Parser: buddy-item-multi-source-v1
