item_name,canonical_key,buddy_url,page_data_url,cache_file_name,http_status,source_status,recipes,used_in_recipes,drop_rates,pet_sources,openable_contents,openable_sources,wishing_well_outputs,wishing_well_inputs,quest_rows,unknown_detected_sections,flags,warnings
Blue Crab,blue crab,https://buddy.farm/i/blue-crab/,https://buddy.farm/page-data/i/blue-crab/page-data.json,blue-crab__blue-crab.json,200,sources_present,0,0,4,0,0,0,0,0,9,,,
Blue Diamond Fish,blue diamond fish,https://buddy.farm/i/blue-diamond-fish/,https://buddy.farm/page-data/i/blue-diamond-fish/page-data.json,blue-diamond-fish__blue-diamond-fish.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Blue Diary,blue diary,https://buddy.farm/i/blue-diary/,https://buddy.farm/page-data/i/blue-diary/page-data.json,blue-diary__blue-diary.json,200,sources_present,1,0,0,0,0,0,0,0,13,,,
Blue Dye,blue dye,https://buddy.farm/i/blue-dye/,https://buddy.farm/page-data/i/blue-dye/page-data.json,blue-dye__blue-dye.json,200,sources_present,1,8,0,1,0,1,0,0,21,,,
Blue Feathers,blue feathers,https://buddy.farm/i/blue-feathers/,https://buddy.farm/page-data/i/blue-feathers/page-data.json,blue-feathers__blue-feathers.json,200,sources_present,0,3,4,2,0,1,0,0,29,,,
Blue Flowers,blue flowers,https://buddy.farm/i/blue-flowers/,https://buddy.farm/page-data/i/blue-flowers/page-data.json,blue-flowers__blue-flowers.json,200,sources_present,0,1,0,1,0,0,0,0,13,,,
Blue Gel,blue gel,https://buddy.farm/i/blue-gel/,https://buddy.farm/page-data/i/blue-gel/page-data.json,blue-gel__blue-gel.json,200,sources_present,0,3,4,1,0,0,0,0,25,,,
Blue Milk,blue milk,https://buddy.farm/i/blue-milk/,https://buddy.farm/page-data/i/blue-milk/page-data.json,blue-milk__blue-milk.json,200,sources_present,0,0,0,0,0,0,0,0,11,,,
Blue Ornament,blue ornament,https://buddy.farm/i/blue-ornament/,https://buddy.farm/page-data/i/blue-ornament/page-data.json,blue-ornament__blue-ornament.json,200,sources_present,0,0,4,0,0,0,0,0,7,,,
Blue Parchment,blue parchment,https://buddy.farm/i/blue-parchment/,https://buddy.farm/page-data/i/blue-parchment/page-data.json,blue-parchment__blue-parchment.json,200,sources_present,1,1,0,0,0,0,0,0,0,,,
Blue Purse,blue purse,https://buddy.farm/i/blue-purse/,https://buddy.farm/page-data/i/blue-purse/page-data.json,blue-purse__blue-purse.json,200,sources_present,1,0,0,1,0,0,0,2,9,,,
Blue Sea Bass,blue sea bass,https://buddy.farm/i/blue-sea-bass/,https://buddy.farm/page-data/i/blue-sea-bass/page-data.json,blue-sea-bass__blue-sea-bass.json,200,sources_present,0,0,8,0,0,1,0,0,13,,,
Blue Shell,blue shell,https://buddy.farm/i/blue-shell/,https://buddy.farm/page-data/i/blue-shell/page-data.json,blue-shell__blue-shell.json,200,sources_present,0,1,4,1,0,1,0,0,13,,,
Blue Shirt,blue shirt,https://buddy.farm/i/blue-shirt/,https://buddy.farm/page-data/i/blue-shirt/page-data.json,blue-shirt__blue-shirt.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Blue Spritz,blue spritz,https://buddy.farm/i/blue-spritz/,https://buddy.farm/page-data/i/blue-spritz/page-data.json,blue-spritz__blue-spritz.json,200,sources_present,0,0,0,0,0,0,0,0,3,,,
Blue Star Stomper,blue star stomper,https://buddy.farm/i/blue-star-stomper/,https://buddy.farm/page-data/i/blue-star-stomper/page-data.json,blue-star-stomper__blue-star-stomper.json,200,sources_blank,0,0,0,0,0,3,0,0,0,,,
Blue Tang,blue tang,https://buddy.farm/i/blue-tang/,https://buddy.farm/page-data/i/blue-tang/page-data.json,blue-tang__blue-tang.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Blue Tiger Fish,blue tiger fish,https://buddy.farm/i/blue-tiger-fish/,https://buddy.farm/page-data/i/blue-tiger-fish/page-data.json,blue-tiger-fish__blue-tiger-fish.json,200,sources_present,0,0,4,1,0,0,0,0,5,,,
Blue Twine,blue twine,https://buddy.farm/i/blue-twine/,https://buddy.farm/page-data/i/blue-twine/page-data.json,blue-twine__blue-twine.json,200,sources_present,1,1,0,0,0,0,0,0,1,,,
Bluegill,bluegill,https://buddy.farm/i/bluegill/,https://buddy.farm/page-data/i/bluegill/page-data.json,bluegill__bluegill.json,200,sources_present,0,0,4,1,0,0,0,0,9,,,
Board,board,https://buddy.farm/i/board/,https://buddy.farm/page-data/i/board/page-data.json,board__board.json,200,sources_present,1,24,4,1,0,0,0,0,60,,,
Bog Barnacle,bog barnacle,https://buddy.farm/i/bog-barnacle/,https://buddy.farm/page-data/i/bog-barnacle/page-data.json,bog-barnacle__bog-barnacle.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Boghead Snapper,boghead snapper,https://buddy.farm/i/boghead-snapper/,https://buddy.farm/page-data/i/boghead-snapper/page-data.json,boghead-snapper__boghead-snapper.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bogslug,bogslug,https://buddy.farm/i/bogslug/,https://buddy.farm/page-data/i/bogslug/page-data.json,bogslug__bogslug.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Boltonic Love Potion 4,boltonic love potion 4,https://buddy.farm/i/boltonic-love-potion-4/,https://buddy.farm/page-data/i/boltonic-love-potion-4/page-data.json,boltonic-love-potion-4__boltonic-love-potion-4.json,200,sources_present,0,0,0,0,0,1,0,0,2,,,
Bomb,bomb,https://buddy.farm/i/bomb/,https://buddy.farm/page-data/i/bomb/page-data.json,bomb__bomb.json,200,sources_present,0,0,0,0,0,2,0,0,11,,,
Bone,bone,https://buddy.farm/i/bone/,https://buddy.farm/page-data/i/bone/page-data.json,bone__bone.json,200,sources_present,0,5,4,2,0,1,0,0,13,,,
Bone 02,bone 02,https://buddy.farm/i/bone-02/,https://buddy.farm/page-data/i/bone-02/page-data.json,bone-02__bone-02.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bone 03,bone 03,https://buddy.farm/i/bone-03/,https://buddy.farm/page-data/i/bone-03/page-data.json,bone-03__bone-03.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bone 04,bone 04,https://buddy.farm/i/bone-04/,https://buddy.farm/page-data/i/bone-04/page-data.json,bone-04__bone-04.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bone 05,bone 05,https://buddy.farm/i/bone-05/,https://buddy.farm/page-data/i/bone-05/page-data.json,bone-05__bone-05.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bone 06,bone 06,https://buddy.farm/i/bone-06/,https://buddy.farm/page-data/i/bone-06/page-data.json,bone-06__bone-06.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bone Broth,bone broth,https://buddy.farm/i/bone-broth/,https://buddy.farm/page-data/i/bone-broth/page-data.json,bone-broth__bone-broth.json,200,sources_present,1,7,0,1,0,0,0,0,16,,,
Bone Fish,bone fish,https://buddy.farm/i/bone-fish/,https://buddy.farm/page-data/i/bone-fish/page-data.json,bone-fish__bone-fish.json,200,sources_present,0,0,4,1,0,0,0,0,6,,,
Bone Fragments,bone fragments,https://buddy.farm/i/bone-fragments/,https://buddy.farm/page-data/i/bone-fragments/page-data.json,bone-fragments__bone-fragments.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bone Pickaxe,bone pickaxe,https://buddy.farm/i/bone-pickaxe/,https://buddy.farm/page-data/i/bone-pickaxe/page-data.json,bone-pickaxe__bone-pickaxe.json,200,sources_present,1,0,0,0,0,0,0,0,1,,,
Boobun's Spray Bottle,boobun s spray bottle,https://buddy.farm/i/boobun-s-spray-bottle/,https://buddy.farm/page-data/i/boobun-s-spray-bottle/page-data.json,boobun-s-spray-bottle__boobun-s-spray-bottle.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Book of Clues,book of clues,https://buddy.farm/i/book-of-clues/,https://buddy.farm/page-data/i/book-of-clues/page-data.json,book-of-clues__book-of-clues.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Book of Fish,book of fish,https://buddy.farm/i/book-of-fish/,https://buddy.farm/page-data/i/book-of-fish/page-data.json,book-of-fish__book-of-fish.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Book of Flora,book of flora,https://buddy.farm/i/book-of-flora/,https://buddy.farm/page-data/i/book-of-flora/page-data.json,book-of-flora__book-of-flora.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
Book of Insects,book of insects,https://buddy.farm/i/book-of-insects/,https://buddy.farm/page-data/i/book-of-insects/page-data.json,book-of-insects__book-of-insects.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Book of Knots,book of knots,https://buddy.farm/i/book-of-knots/,https://buddy.farm/page-data/i/book-of-knots/page-data.json,book-of-knots__book-of-knots.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Book of Maps,book of maps,https://buddy.farm/i/book-of-maps/,https://buddy.farm/page-data/i/book-of-maps/page-data.json,book-of-maps__book-of-maps.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Book of Schemas,book of schemas,https://buddy.farm/i/book-of-schemas/,https://buddy.farm/page-data/i/book-of-schemas/page-data.json,book-of-schemas__book-of-schemas.json,200,sources_present,0,0,0,0,0,0,0,0,3,,,
Book of Skill,book of skill,https://buddy.farm/i/book-of-skill/,https://buddy.farm/page-data/i/book-of-skill/page-data.json,book-of-skill__book-of-skill.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
Book of Spells,book of spells,https://buddy.farm/i/book-of-spells/,https://buddy.farm/page-data/i/book-of-spells/page-data.json,book-of-spells__book-of-spells.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Book of Time,book of time,https://buddy.farm/i/book-of-time/,https://buddy.farm/page-data/i/book-of-time/page-data.json,book-of-time__book-of-time.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Borgen Bag 01,borgen bag 01,https://buddy.farm/i/borgen-bag-01/,https://buddy.farm/page-data/i/borgen-bag-01/page-data.json,borgen-bag-01__borgen-bag-01.json,200,sources_present,0,0,0,0,12,0,0,2,57,,,
Borgen Bobblehead,borgen bobblehead,https://buddy.farm/i/borgen-bobblehead/,https://buddy.farm/page-data/i/borgen-bobblehead/page-data.json,borgen-bobblehead__borgen-bobblehead.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Borgen Buck,borgen buck,https://buddy.farm/i/borgen-buck/,https://buddy.farm/page-data/i/borgen-buck/page-data.json,borgen-buck__borgen-buck.json,200,sources_present,0,0,0,0,0,2,0,0,91,,,
Borgen's Dancing Belt,borgen s dancing belt,https://buddy.farm/i/borgen-s-dancing-belt/,https://buddy.farm/page-data/i/borgen-s-dancing-belt/page-data.json,borgen-s-dancing-belt__borgen-s-dancing-belt.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bottle Rocket,bottle rocket,https://buddy.farm/i/bottle-rocket/,https://buddy.farm/page-data/i/bottle-rocket/page-data.json,bottle-rocket__bottle-rocket.json,200,sources_present,1,0,0,0,0,2,0,0,19,,,
Bouquet of Flowers,bouquet of flowers,https://buddy.farm/i/bouquet-of-flowers/,https://buddy.farm/page-data/i/bouquet-of-flowers/page-data.json,bouquet-of-flowers__bouquet-of-flowers.json,200,sources_present,1,0,0,0,0,0,0,0,10,,,
Bouquet of Roses,bouquet of roses,https://buddy.farm/i/bouquet-of-roses/,https://buddy.farm/page-data/i/bouquet-of-roses/page-data.json,bouquet-of-roses__bouquet-of-roses.json,200,sources_present,0,0,0,0,0,0,0,0,10,,,
Box of Chocolate 01,box of chocolate 01,https://buddy.farm/i/box-of-chocolate-01/,https://buddy.farm/page-data/i/box-of-chocolate-01/page-data.json,box-of-chocolate-01__box-of-chocolate-01.json,200,sources_present,0,0,0,0,5,3,0,0,5,,,
Box of Chocolate 02,box of chocolate 02,https://buddy.farm/i/box-of-chocolate-02/,https://buddy.farm/page-data/i/box-of-chocolate-02/page-data.json,box-of-chocolate-02__box-of-chocolate-02.json,200,sources_blank,0,0,0,0,7,3,0,0,0,,,
Box of Holiday Cakes,box of holiday cakes,https://buddy.farm/i/box-of-holiday-cakes/,https://buddy.farm/page-data/i/box-of-holiday-cakes/page-data.json,box-of-holiday-cakes__box-of-holiday-cakes.json,200,sources_present,0,0,0,0,2,1,0,0,10,,,
Brain Fungus,brain fungus,https://buddy.farm/i/brain-fungus/,https://buddy.farm/page-data/i/brain-fungus/page-data.json,brain-fungus__brain-fungus.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Bread,bread,https://buddy.farm/i/bread/,https://buddy.farm/page-data/i/bread/page-data.json,bread__bread.json,200,sources_present,0,0,0,0,0,1,0,0,1,,,
Breakfast Boost,breakfast boost,https://buddy.farm/i/breakfast-boost/,https://buddy.farm/page-data/i/breakfast-boost/page-data.json,breakfast-boost__breakfast-boost.json,200,sources_present,1,0,0,0,0,2,0,0,56,,,
Briomine,briomine,https://buddy.farm/i/briomine/,https://buddy.farm/page-data/i/briomine/page-data.json,briomine__briomine.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Broccoli,broccoli,https://buddy.farm/i/broccoli/,https://buddy.farm/page-data/i/broccoli/page-data.json,broccoli__broccoli.json,200,sources_present,0,0,2,3,0,0,0,1,30,,,
Broccoli Seeds,broccoli seeds,https://buddy.farm/i/broccoli-seeds/,https://buddy.farm/page-data/i/broccoli-seeds/page-data.json,broccoli-seeds__broccoli-seeds.json,200,sources_present,0,0,0,0,0,0,0,0,5,,,
Broken Bangle,broken bangle,https://buddy.farm/i/broken-bangle/,https://buddy.farm/page-data/i/broken-bangle/page-data.json,broken-bangle__broken-bangle.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Broken Memory Belt,broken memory belt,https://buddy.farm/i/broken-memory-belt/,https://buddy.farm/page-data/i/broken-memory-belt/page-data.json,broken-memory-belt__broken-memory-belt.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Broken Pipe,broken pipe,https://buddy.farm/i/broken-pipe/,https://buddy.farm/page-data/i/broken-pipe/page-data.json,broken-pipe__broken-pipe.json,200,sources_present,0,6,4,0,0,0,0,0,4,,,
Broken Sword,broken sword,https://buddy.farm/i/broken-sword/,https://buddy.farm/page-data/i/broken-sword/page-data.json,broken-sword__broken-sword.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Brooch of the Bahltruvian Elite,brooch of the bahltruvian elite,https://buddy.farm/i/brooch-of-the-bahltruvian-elite/,https://buddy.farm/page-data/i/brooch-of-the-bahltruvian-elite/page-data.json,brooch-of-the-bahltruvian-elite__brooch-of-the-bahltruvian-elite.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Broom,broom,https://buddy.farm/i/broom/,https://buddy.farm/page-data/i/broom/page-data.json,broom__broom.json,200,sources_present,1,0,0,0,0,0,0,0,14,,,
Brown Bag,brown bag,https://buddy.farm/i/brown-bag/,https://buddy.farm/page-data/i/brown-bag/page-data.json,brown-bag__brown-bag.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Brown Cloak,brown cloak,https://buddy.farm/i/brown-cloak/,https://buddy.farm/page-data/i/brown-cloak/page-data.json,brown-cloak__brown-cloak.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Brown Dye,brown dye,https://buddy.farm/i/brown-dye/,https://buddy.farm/page-data/i/brown-dye/page-data.json,brown-dye__brown-dye.json,200,sources_present,1,3,0,0,0,0,0,0,0,,,
Brown Sugar,brown sugar,https://buddy.farm/i/brown-sugar/,https://buddy.farm/page-data/i/brown-sugar/page-data.json,brown-sugar__brown-sugar.json,200,sources_present,0,1,0,0,0,0,0,0,8,,,
Brown Twine,brown twine,https://buddy.farm/i/brown-twine/,https://buddy.farm/page-data/i/brown-twine/page-data.json,brown-twine__brown-twine.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Bucket,bucket,https://buddy.farm/i/bucket/,https://buddy.farm/page-data/i/bucket/page-data.json,bucket__bucket.json,200,sources_present,1,5,0,1,0,0,0,0,77,,,
Buddy Bobblehead,buddy bobblehead,https://buddy.farm/i/buddy-bobblehead/,https://buddy.farm/page-data/i/buddy-bobblehead/page-data.json,buddy-bobblehead__buddy-bobblehead.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Buddy Box,buddy box,https://buddy.farm/i/buddy-box/,https://buddy.farm/page-data/i/buddy-box/page-data.json,buddy-box__buddy-box.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Buddy Cushion,buddy cushion,https://buddy.farm/i/buddy-cushion/,https://buddy.farm/page-data/i/buddy-cushion/page-data.json,buddy-cushion__buddy-cushion.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Buddy Doll,buddy doll,https://buddy.farm/i/buddy-doll/,https://buddy.farm/page-data/i/buddy-doll/page-data.json,buddy-doll__buddy-doll.json,200,sources_present,0,0,0,0,0,3,0,0,50,,,
Buddy Doll Bag 01,buddy doll bag 01,https://buddy.farm/i/buddy-doll-bag-01/,https://buddy.farm/page-data/i/buddy-doll-bag-01/page-data.json,buddy-doll-bag-01__buddy-doll-bag-01.json,200,sources_present,0,0,0,0,10,0,0,0,6,,,
Buddy Doll Bag 02,buddy doll bag 02,https://buddy.farm/i/buddy-doll-bag-02/,https://buddy.farm/page-data/i/buddy-doll-bag-02/page-data.json,buddy-doll-bag-02__buddy-doll-bag-02.json,200,sources_present,0,0,0,0,7,0,0,0,1,,,
Buddy Elf on a Shelf,buddy elf on a shelf,https://buddy.farm/i/buddy-elf-on-a-shelf/,https://buddy.farm/page-data/i/buddy-elf-on-a-shelf/page-data.json,buddy-elf-on-a-shelf__buddy-elf-on-a-shelf.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Buddy Loves You Card,buddy loves you card,https://buddy.farm/i/buddy-loves-you-card/,https://buddy.farm/page-data/i/buddy-loves-you-card/page-data.json,buddy-loves-you-card__buddy-loves-you-card.json,200,sources_present,0,0,0,0,0,0,0,0,14,,,
Buddy's Beach Bag,buddy s beach bag,https://buddy.farm/i/buddy-s-beach-bag/,https://buddy.farm/page-data/i/buddy-s-beach-bag/page-data.json,buddy-s-beach-bag__buddy-s-beach-bag.json,200,sources_blank,0,0,0,0,10,1,0,0,0,,,
Buddy's Beach Ball,buddy s beach ball,https://buddy.farm/i/buddy-s-beach-ball/,https://buddy.farm/page-data/i/buddy-s-beach-ball/page-data.json,buddy-s-beach-ball__buddy-s-beach-ball.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
Buddy's Old Pirate Belt,buddy s old pirate belt,https://buddy.farm/i/buddy-s-old-pirate-belt/,https://buddy.farm/page-data/i/buddy-s-old-pirate-belt/page-data.json,buddy-s-old-pirate-belt__buddy-s-old-pirate-belt.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Buddy's School Bag,buddy s school bag,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,buddy-s-school-bag__buddy-s-school-bag.json,200,sources_blank,0,0,0,0,6,3,0,0,0,,,
Buddy's Sleeping Cap,buddy s sleeping cap,https://buddy.farm/i/buddy-s-sleeping-cap/,https://buddy.farm/page-data/i/buddy-s-sleeping-cap/page-data.json,buddy-s-sleeping-cap__buddy-s-sleeping-cap.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Buddystone,buddystone,https://buddy.farm/i/buddystone/,https://buddy.farm/page-data/i/buddystone/page-data.json,buddystone__buddystone.json,200,sources_present,0,0,0,0,0,0,0,0,31,,,
Bug Bag 01,bug bag 01,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,200,sources_present,0,0,0,0,15,0,0,0,33,,,
Bullfish,bullfish,https://buddy.farm/i/bullfish/,https://buddy.farm/page-data/i/bullfish/page-data.json,bullfish__bullfish.json,200,sources_present,0,0,4,0,0,0,0,0,5,,,
Bunny Buddy Doll,bunny buddy doll,https://buddy.farm/i/bunny-buddy-doll/,https://buddy.farm/page-data/i/bunny-buddy-doll/page-data.json,bunny-buddy-doll__bunny-buddy-doll.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Bunny Ears,bunny ears,https://buddy.farm/i/bunny-ears/,https://buddy.farm/page-data/i/bunny-ears/page-data.json,bunny-ears__bunny-ears.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Butter,butter,https://buddy.farm/i/butter/,https://buddy.farm/page-data/i/butter/page-data.json,butter__butter.json,200,sources_present,1,5,0,1,0,0,0,0,40,,,
Butter Churn,butter churn,https://buddy.farm/i/butter-churn/,https://buddy.farm/page-data/i/butter-churn/page-data.json,butter-churn__butter-churn.json,200,sources_present,1,1,0,0,0,0,0,0,0,,,
Cabbage,cabbage,https://buddy.farm/i/cabbage/,https://buddy.farm/page-data/i/cabbage/page-data.json,cabbage__cabbage.json,200,sources_present,0,2,2,4,0,1,0,0,58,,,
Cabbage Seeds,cabbage seeds,https://buddy.farm/i/cabbage-seeds/,https://buddy.farm/page-data/i/cabbage-seeds/page-data.json,cabbage-seeds__cabbage-seeds.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Cabbage Stew,cabbage stew,https://buddy.farm/i/cabbage-stew/,https://buddy.farm/page-data/i/cabbage-stew/page-data.json,cabbage-stew__cabbage-stew.json,200,sources_present,1,0,0,0,0,1,0,0,35,,,
Cake,cake,https://buddy.farm/i/cake/,https://buddy.farm/page-data/i/cake/page-data.json,cake__cake.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Calavera 01,calavera 01,https://buddy.farm/i/calavera-01/,https://buddy.farm/page-data/i/calavera-01/page-data.json,calavera-01__calavera-01.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Calavera 02,calavera 02,https://buddy.farm/i/calavera-02/,https://buddy.farm/page-data/i/calavera-02/page-data.json,calavera-02__calavera-02.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Calcifite,calcifite,https://buddy.farm/i/calcifite/,https://buddy.farm/page-data/i/calcifite/page-data.json,calcifite__calcifite.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
